"file","ssim","ms_ssim","psnr","vif_p","vsi","fsim","gmsd","ms_gmsd","haarpsi","mdsi","mad"
"2012_000291_BIM_(0.2, 0.01).png","0.7666","0.8791","27.2909","0.3372","0.9779","0.9303","0.0968","0.0993","0.7623","0.3542","61.7446"
"2012_000291_BIM_(0.2, 0.02).png","0.6461","0.8066","24.2627","0.2529","0.9603","0.8855","0.1430","0.1414","0.6577","0.4089","76.5834"
"2012_000291_BIM_(0.3, 0.015).png","0.6288","0.7953","23.7560","0.2425","0.9569","0.8790","0.1500","0.1474","0.6439","0.4171","79.6289"
"2012_000291_BIM_(0.3, 0.03).png","0.5039","0.7090","20.8359","0.1751","0.9285","0.8173","0.1966","0.1891","0.5351","0.4705","94.7242"
"2012_000553_BIM_(0.05, 0.0025).png","0.9773","0.9890","36.7803","0.7526","0.9974","0.9918","0.0141","0.0160","0.9630","0.1983","11.8768"
"2012_000553_BIM_(0.05, 0.005).png","0.9622","0.9817","34.8646","0.6812","0.9957","0.9865","0.0222","0.0252","0.9442","0.2253","18.8118"
"2012_000553_BIM_(0.1, 0.005).png","0.9356","0.9686","32.3793","0.5896","0.9921","0.9763","0.0386","0.0421","0.9065","0.2631","30.2044"
"2012_000553_BIM_(0.1, 0.01).png","0.8968","0.9496","30.1303","0.5102","0.9869","0.9624","0.0584","0.0623","0.8633","0.2981","40.6788"
"2012_000553_BIM_(0.2, 0.01).png","0.8359","0.9186","27.3894","0.4179","0.9770","0.9403","0.0886","0.0911","0.7932","0.3413","54.2190"
"2012_000553_BIM_(0.2, 0.02).png","0.7434","0.8688","24.5278","0.3280","0.9592","0.9019","0.1320","0.1303","0.7025","0.3943","69.4330"
"2012_000553_BIM_(0.3, 0.015).png","0.7304","0.8614","24.0657","0.3150","0.9567","0.8969","0.1363","0.1343","0.6877","0.3997","71.7383"
"2012_000553_BIM_(0.3, 0.03).png","0.6182","0.7932","21.2024","0.2355","0.9264","0.8418","0.1857","0.1778","0.5840","0.4545","87.9264"
"2012_000892_BIM_(0.05, 0.0025).png","0.9726","0.9864","38.3589","0.7005","0.9978","0.9913","0.0130","0.0150","0.9632","0.1965","17.6815"
"2012_000892_BIM_(0.05, 0.005).png","0.9495","0.9748","35.8255","0.5994","0.9960","0.9849","0.0218","0.0253","0.9406","0.2274","25.5593"
"2012_000892_BIM_(0.1, 0.005).png","0.9124","0.9558","33.0768","0.4953","0.9928","0.9739","0.0361","0.0412","0.9009","0.2633","37.1435"
"2012_000892_BIM_(0.1, 0.01).png","0.8531","0.9253","30.4703","0.3998","0.9865","0.9534","0.0623","0.0659","0.8450","0.3080","49.8290"
"2012_000892_BIM_(0.2, 0.01).png","0.7675","0.8777","27.5775","0.3063","0.9758","0.9226","0.0957","0.0973","0.7631","0.3551","64.3494"
"2012_000892_BIM_(0.2, 0.02).png","0.6477","0.8058","24.6796","0.2252","0.9578","0.8760","0.1388","0.1363","0.6635","0.4063","78.7627"
"2012_000892_BIM_(0.3, 0.015).png","0.6298","0.7940","24.1563","0.2113","0.9531","0.8652","0.1462","0.1421","0.6500","0.4151","82.0959"
"2012_000892_BIM_(0.3, 0.03).png","0.4938","0.6997","21.2806","0.1473","0.9226","0.7981","0.1940","0.1838","0.5386","0.4686","97.5559"
"2012_001124_BIM_(0.05, 0.0025).png","0.9754","0.9878","37.9702","0.7204","0.9978","0.9917","0.0128","0.0148","0.9628","0.1943","17.0797"
"2012_001124_BIM_(0.05, 0.005).png","0.9562","0.9783","35.5938","0.6329","0.9962","0.9861","0.0212","0.0244","0.9401","0.2230","26.0790"
"2012_001124_BIM_(0.1, 0.005).png","0.9251","0.9626","32.9150","0.5345","0.9932","0.9759","0.0356","0.0398","0.9023","0.2581","36.6821"
"2012_001124_BIM_(0.1, 0.01).png","0.8734","0.9364","30.3385","0.4388","0.9880","0.9590","0.0572","0.0620","0.8489","0.2971","48.6954"
"2012_001124_BIM_(0.2, 0.01).png","0.7944","0.8940","27.4299","0.3425","0.9782","0.9295","0.0908","0.0941","0.7683","0.3457","63.0112"
"2012_001124_BIM_(0.2, 0.02).png","0.6751","0.8254","24.3184","0.2496","0.9603","0.8810","0.1351","0.1345","0.6675","0.4002","77.8387"
"2012_001124_BIM_(0.3, 0.015).png","0.6579","0.8145","23.8137","0.2372","0.9572","0.8732","0.1414","0.1404","0.6485","0.4074","80.0893"
"2012_001124_BIM_(0.3, 0.03).png","0.5302","0.7307","20.8684","0.1680","0.9261","0.8079","0.1914","0.1841","0.5402","0.4642","94.8535"
"2012_001398_BIM_(0.05, 0.0025).png","0.9776","0.9889","38.1462","0.7509","0.9979","0.9933","0.0123","0.0135","0.9667","0.1939","8.3737"
"2012_001398_BIM_(0.05, 0.005).png","0.9588","0.9795","35.5903","0.6678","0.9962","0.9889","0.0201","0.0222","0.9470","0.2217","16.1504"
"2012_001398_BIM_(0.1, 0.005).png","0.9304","0.9653","32.9214","0.5725","0.9933","0.9809","0.0332","0.0361","0.9118","0.2548","26.6321"
"2012_001398_BIM_(0.1, 0.01).png","0.8796","0.9394","30.2665","0.4793","0.9884","0.9690","0.0541","0.0572","0.8625","0.2940","38.5334"
"2012_001398_BIM_(0.2, 0.01).png","0.8032","0.8983","27.2650","0.3771","0.9782","0.9452","0.0875","0.0895","0.7832","0.3420","53.3114"
"2012_001398_BIM_(0.2, 0.02).png","0.6942","0.8359","24.2017","0.2845","0.9602","0.9075","0.1337","0.1327","0.6860","0.3963","69.4013"
"2012_001398_BIM_(0.3, 0.015).png","0.6777","0.8253","23.6595","0.2707","0.9570","0.9020","0.1390","0.1379","0.6669","0.4024","71.9713"
"2012_001398_BIM_(0.3, 0.03).png","0.5539","0.7440","20.6964","0.1970","0.9248","0.8437","0.1909","0.1849","0.5612","0.4604","87.3121"
"2012_001407_BIM_(0.05, 0.0025).png","0.9878","0.9938","36.9420","0.7801","0.9981","0.9942","0.0102","0.0124","0.9639","0.1833","6.7826"
"2012_001407_BIM_(0.05, 0.005).png","0.9806","0.9901","35.0458","0.7243","0.9972","0.9916","0.0148","0.0180","0.9474","0.2016","11.9681"
"2012_001407_BIM_(0.1, 0.005).png","0.9657","0.9826","32.3358","0.6350","0.9948","0.9845","0.0267","0.0310","0.9102","0.2352","21.0890"
"2012_001407_BIM_(0.1, 0.01).png","0.9435","0.9716","30.1522","0.5674","0.9916","0.9764","0.0387","0.0443","0.8708","0.2631","29.3628"
"2012_001407_BIM_(0.2, 0.01).png","0.9030","0.9511","27.2254","0.4690","0.9847","0.9594","0.0634","0.0689","0.7982","0.3056","41.8368"
"2012_001407_BIM_(0.2, 0.02).png","0.8360","0.9159","24.2349","0.3737","0.9718","0.9293","0.1011","0.1045","0.7037","0.3564","55.8749"
"2012_001407_BIM_(0.3, 0.015).png","0.8253","0.9095","23.7102","0.3571","0.9697","0.9272","0.1048","0.1079","0.6919","0.3612","58.4618"
"2012_001407_BIM_(0.3, 0.03).png","0.7279","0.8548","20.7386","0.2679","0.9455","0.8788","0.1526","0.1510","0.5849","0.4187","74.1485"
"2012_001408_BIM_(0.05, 0.0025).png","0.9548","0.9770","38.6596","0.5342","0.9968","0.9788","0.0193","0.0212","0.9517","0.2214","19.6283"
"2012_001408_BIM_(0.05, 0.005).png","0.9125","0.9551","35.6986","0.4148","0.9935","0.9598","0.0355","0.0378","0.9134","0.2632","35.1169"
"2012_001408_BIM_(0.1, 0.005).png","0.8500","0.9220","32.9115","0.3208","0.9882","0.9327","0.0586","0.0608","0.8548","0.3067","49.9397"
"2012_001408_BIM_(0.1, 0.01).png","0.7569","0.8696","30.2230","0.2430","0.9777","0.8896","0.0911","0.0910","0.7740","0.3556","64.2222"
"2012_001408_BIM_(0.2, 0.01).png","0.6307","0.7907","27.2641","0.1771","0.9605","0.8311","0.1347","0.1302","0.6718","0.4092","79.2076"
"2012_001408_BIM_(0.2, 0.02).png","0.4852","0.6839","24.2282","0.1240","0.9305","0.7432","0.1917","0.1799","0.5378","0.4712","94.3974"
"2012_001408_BIM_(0.3, 0.015).png","0.4587","0.6634","23.6667","0.1166","0.9218","0.7294","0.2000","0.1869","0.5202","0.4808","97.4658"
"2012_001408_BIM_(0.3, 0.03).png","0.3326","0.5498","20.7555","0.0794","0.8751","0.6280","0.2488","0.2316","0.3988","0.5387","111.9356"
"2012_001680_BIM_(0.05, 0.0025).png","0.9642","0.9813","38.1853","0.6598","0.9977","0.9905","0.0151","0.0168","0.9591","0.2056","17.6018"
"2012_001680_BIM_(0.05, 0.005).png","0.9328","0.9649","35.6302","0.5587","0.9958","0.9832","0.0280","0.0304","0.9333","0.2431","31.2180"
"2012_001680_BIM_(0.1, 0.005).png","0.8852","0.9393","32.9087","0.4535","0.9922","0.9711","0.0472","0.0501","0.8892","0.2824","43.8708"
"2012_001680_BIM_(0.1, 0.01).png","0.8129","0.8983","30.3648","0.3623","0.9860","0.9501","0.0768","0.0777","0.8301","0.3299","54.8239"
"2012_001680_BIM_(0.2, 0.01).png","0.7086","0.8348","27.3919","0.2691","0.9732","0.9138","0.1197","0.1174","0.7337","0.3850","69.8833"
"2012_001680_BIM_(0.2, 0.02).png","0.5735","0.7432","24.3222","0.1908","0.9502","0.8568","0.1744","0.1660","0.6160","0.4474","84.5201"
"2012_001680_BIM_(0.3, 0.015).png","0.5578","0.7315","23.8137","0.1797","0.9463","0.8493","0.1809","0.1718","0.5952","0.4550","85.9375"
"2012_001680_BIM_(0.3, 0.03).png","0.4255","0.6239","20.8709","0.1238","0.9094","0.7743","0.2314","0.2172","0.4824","0.5156","100.4097"
"2012_001771_BIM_(0.05, 0.0025).png","0.9752","0.9877","38.0676","0.7502","0.9975","0.9931","0.0123","0.0142","0.9667","0.1916","5.6289"
"2012_001771_BIM_(0.05, 0.005).png","0.9542","0.9774","35.5444","0.6715","0.9953","0.9880","0.0212","0.0245","0.9471","0.2221","16.1963"
"2012_001771_BIM_(0.1, 0.005).png","0.9208","0.9607","32.7771","0.5780","0.9916","0.9788","0.0372","0.0415","0.9090","0.2597","31.0482"
"2012_001771_BIM_(0.1, 0.01).png","0.8711","0.9351","30.2814","0.4985","0.9850","0.9655","0.0595","0.0635","0.8629","0.2993","43.3969"
"2012_001771_BIM_(0.2, 0.01).png","0.7972","0.8950","27.3752","0.4057","0.9731","0.9427","0.0937","0.0960","0.7899","0.3474","57.9278"
"2012_001771_BIM_(0.2, 0.02).png","0.6997","0.8367","24.3487","0.3183","0.9521","0.9037","0.1422","0.1393","0.6932","0.4035","72.5573"
"2012_001771_BIM_(0.3, 0.015).png","0.6846","0.8270","23.8453","0.3050","0.9480","0.8995","0.1502","0.1468","0.6797","0.4123","76.0463"
"2012_001771_BIM_(0.3, 0.03).png","0.5850","0.7588","21.0142","0.2329","0.9176","0.8470","0.1991","0.1898","0.5784","0.4633","89.8883"
