"file","ssim","ms_ssim","psnr","vif_p","vsi","fsim","gmsd","ms_gmsd","haarpsi","mdsi","mad"
"2007_000549_Square_(2000, 0.08, 0.03).png","0.7289","0.9187","30.1819","0.4558","0.9895","0.9635","0.0701","0.0709","0.8275","0.3129","39.9994"
"2007_000549_Square_(2000, 0.4, 0.03).png","0.7289","0.9187","30.1819","0.4558","0.9895","0.9635","0.0701","0.0709","0.8275","0.3129","39.9994"
"2007_000549_Square_(2000, 0.4, 0.06).png","0.5055","0.8096","24.8473","0.2728","0.9680","0.9025","0.1439","0.1422","0.6331","0.4062","65.5394"
"2007_000549_Square_(2000, 0.4, 0.09).png","0.3527","0.6966","21.2279","0.1747","0.9375","0.8308","0.2035","0.1996","0.4836","0.4771","84.1058"
"2007_000549_Square_(2000, 0.4, 0.12).png","0.2575","0.6009","18.7111","0.1216","0.9079","0.7706","0.2434","0.2384","0.3948","0.5328","98.1374"
"2007_000549_Square_(2000, 0.6, 0.03).png","0.7289","0.9187","30.1819","0.4558","0.9895","0.9635","0.0701","0.0709","0.8275","0.3129","39.9994"
"2007_000549_Square_(2000, 0.8, 0.03).png","0.7289","0.9187","30.1819","0.4558","0.9895","0.9635","0.0701","0.0709","0.8275","0.3129","39.9994"
"2007_000876_Square_(2000, 0.005, 0.01).png","0.9355","0.9896","38.7019","0.7876","0.9984","0.9939","0.0114","0.0126","0.9696","0.1873","7.6211"
"2007_000876_Square_(2000, 0.005, 0.02).png","0.8518","0.9733","34.2905","0.6367","0.9959","0.9845","0.0278","0.0302","0.9239","0.2379","21.6225"
"2007_000876_Square_(2000, 0.005, 0.03).png","0.7157","0.9398","30.2278","0.4795","0.9902","0.9654","0.0568","0.0609","0.8434","0.2926","39.9493"
"2007_000876_Square_(2000, 0.01, 0.01).png","0.9384","0.9897","38.6992","0.7990","0.9985","0.9940","0.0114","0.0125","0.9700","0.1864","7.3349"
"2007_000876_Square_(2000, 0.01, 0.02).png","0.8565","0.9739","34.2797","0.6500","0.9961","0.9848","0.0275","0.0299","0.9236","0.2370","22.4530"
"2007_000876_Square_(2000, 0.01, 0.03).png","0.7239","0.9414","30.2303","0.4917","0.9904","0.9661","0.0566","0.0607","0.8447","0.2917","40.1040"
"2007_000876_Square_(2000, 0.04, 0.01).png","0.9427","0.9909","38.6678","0.8325","0.9986","0.9948","0.0105","0.0117","0.9705","0.1807","8.0271"
"2007_000876_Square_(2000, 0.04, 0.02).png","0.8782","0.9775","34.2741","0.7094","0.9963","0.9868","0.0257","0.0284","0.9253","0.2301","23.4648"
"2007_000876_Square_(2000, 0.04, 0.03).png","0.7390","0.9458","30.2012","0.5340","0.9906","0.9680","0.0556","0.0599","0.8474","0.2893","40.9947"
"2007_000876_Square_(2000, 0.08, 0.01).png","0.9509","0.9925","38.6534","0.8754","0.9988","0.9957","0.0096","0.0106","0.9709","0.1746","7.4748"
"2007_000876_Square_(2000, 0.08, 0.02).png","0.8974","0.9810","34.2770","0.7820","0.9964","0.9892","0.0228","0.0253","0.9228","0.2198","20.9826"
"2007_000876_Square_(2000, 0.08, 0.03).png","0.7833","0.9543","30.2280","0.6116","0.9921","0.9728","0.0513","0.0557","0.8478","0.2780","40.1299"
"2007_000876_Square_(2000, 0.4, 0.03).png","0.8406","0.9650","30.2273","0.7420","0.9933","0.9801","0.0467","0.0498","0.8507","0.2641","35.2473"
"2007_000876_Square_(2000, 0.4, 0.06).png","0.6536","0.9069","24.8233","0.5347","0.9791","0.9391","0.1067","0.1122","0.7233","0.3487","62.5005"
"2007_000876_Square_(2000, 0.4, 0.09).png","0.2922","0.7452","21.1795","0.1757","0.9408","0.8398","0.1767","0.1809","0.5626","0.4427","82.5702"
"2007_000876_Square_(2000, 0.4, 0.12).png","0.2037","0.6565","18.6580","0.1234","0.9121","0.7792","0.2146","0.2181","0.4759","0.4911","96.5497"
"2007_000876_Square_(2000, 0.6, 0.03).png","0.8933","0.9696","30.2120","0.8508","0.9927","0.9852","0.0327","0.0366","0.8677","0.2553","31.7839"
"2007_000876_Square_(2000, 0.8, 0.03).png","0.9222","0.9824","30.1933","0.9058","0.9946","0.9887","0.0278","0.0314","0.8710","0.2551","32.2520"
"2007_002088_Square_(2000, 0.005, 0.01).png","1.0000","1.0000","80.0000","1.0000","1.0000","1.0000","0.0000","0.0000","1.0000","0.0000","0.0000"
"2007_002088_Square_(2000, 0.005, 0.02).png","0.9209","0.9803","34.1732","0.6814","0.9959","0.9868","0.0242","0.0263","0.9088","0.2274","7.8804"
"2007_002088_Square_(2000, 0.005, 0.03).png","0.8282","0.9531","30.1100","0.5302","0.9904","0.9702","0.0491","0.0532","0.8184","0.2791","24.0368"
"2007_002088_Square_(2000, 0.01, 0.01).png","1.0000","1.0000","80.0000","1.0000","1.0000","1.0000","0.0000","0.0000","1.0000","0.0000","0.0000"
"2007_002088_Square_(2000, 0.01, 0.02).png","0.9254","0.9800","34.1741","0.6887","0.9959","0.9868","0.0241","0.0263","0.9063","0.2271","8.2733"
"2007_002088_Square_(2000, 0.01, 0.03).png","0.8382","0.9529","30.1098","0.5468","0.9907","0.9708","0.0485","0.0529","0.8139","0.2778","27.3614"
