"file","ssim","ms_ssim","psnr","vif_p","vsi","fsim","gmsd","ms_gmsd","haarpsi","mdsi","mad"
"2007_000042_GAP_(i, u, 10).png","0.7331","0.9457","29.8333","0.4879","0.9993","0.9964","0.0112","0.0610","0.8147","0.1670","38.6968"
"2007_000042_GAP_(i, u, 20).png","0.5006","0.8698","23.7762","0.3338","0.9976","0.9903","0.0248","0.0951","0.6892","0.2381","63.4708"
"2007_000042_GAP_(i, u, 30).png","0.4255","0.8673","20.6668","0.3086","0.9836","0.9666","0.0213","0.0939","0.5372","0.3799","71.6690"
"2007_000042_GAP_(i, u, 5).png","0.8859","0.9876","35.1334","0.6187","1.0000","0.9999","0.0005","0.0098","0.9979","0.0758","3.5572"
"2007_000042_GAP_(u, t, 10).png","0.8248","0.9497","31.1165","0.5179","0.9868","0.9521","0.0730","0.0735","0.8377","0.3207","50.3554"
"2007_000042_GAP_(u, t, 20).png","0.6035","0.8500","24.4740","0.2994","0.9451","0.8558","0.1798","0.1774","0.5972","0.4450","92.2566"
"2007_000042_GAP_(u, t, 30).png","0.4981","0.8078","21.5289","0.2415","0.9340","0.8185","0.2089","0.2052","0.5185","0.4781","106.6813"
"2007_000042_GAP_(u, t, 5).png","0.9424","0.9864","36.7485","0.7271","0.9965","0.9874","0.0231","0.0240","0.9521","0.2254","20.1192"
"2007_000170_GAP_(i, u, 10).png","0.6356","0.9195","29.6253","0.3339","0.9994","0.9985","0.0034","0.0622","0.7744","0.1396","41.4437"
"2007_000170_GAP_(i, u, 20).png","0.3532","0.7870","23.5495","0.2177","0.9972","0.9870","0.0219","0.0885","0.6612","0.2497","66.5950"
"2007_000170_GAP_(i, u, 30).png","0.2793","0.7966","19.9178","0.2122","0.9726","0.9532","0.0226","0.0839","0.3982","0.3936","78.4405"
"2007_000170_GAP_(i, u, 5).png","0.8423","0.9805","35.0970","0.4868","0.9999","0.9998","0.0004","0.0101","0.9979","0.0728","5.7197"
"2007_000170_GAP_(u, t, 10).png","0.7587","0.9078","31.1374","0.3747","0.9870","0.9398","0.0832","0.0834","0.7929","0.3403","51.8690"
"2007_000170_GAP_(u, t, 20).png","0.4806","0.7370","24.5003","0.1755","0.9432","0.8172","0.1990","0.1958","0.5144","0.4730","98.5050"
"2007_000170_GAP_(u, t, 30).png","0.3554","0.6683","21.5136","0.1319","0.9309","0.7666","0.2263","0.2228","0.4294","0.5081","114.0694"
"2007_000170_GAP_(u, t, 5).png","0.9182","0.9747","36.7635","0.6159","0.9966","0.9841","0.0263","0.0272","0.9406","0.2372","21.0135"
"2007_000250_GAP_(i, u, 10).png","0.5945","0.9039","29.4043","0.2967","0.9995","0.9972","0.0137","0.0647","0.7559","0.1670","52.7010"
"2007_000250_GAP_(i, u, 20).png","0.3388","0.7828","23.7966","0.1817","0.9984","0.9922","0.0195","0.0849","0.6270","0.2093","73.8361"
"2007_000250_GAP_(i, u, 30).png","0.2452","0.7609","20.5097","0.1503","0.9897","0.9826","0.0231","0.0798","0.7269","0.2858","68.2632"
"2007_000250_GAP_(i, u, 5).png","0.8210","0.9774","35.0563","0.4389","1.0000","0.9999","0.0005","0.0107","0.9986","0.0703","0.9220"
"2007_000250_GAP_(u, t, 10).png","0.7351","0.8911","31.0941","0.3338","0.9866","0.9212","0.0931","0.0926","0.7833","0.3546","76.7756"
"2007_000250_GAP_(u, t, 20).png","0.4594","0.7068","24.3839","0.1510","0.9405","0.7747","0.2150","0.2107","0.4980","0.4899","117.0990"
"2007_000250_GAP_(u, t, 30).png","0.3380","0.6305","21.3038","0.1139","0.9280","0.7141","0.2471","0.2417","0.4095","0.5294","130.2469"
"2007_000250_GAP_(u, t, 5).png","0.9074","0.9690","36.7327","0.5666","0.9966","0.9787","0.0300","0.0308","0.9366","0.2469","42.7915"
"2007_000346_GAP_(i, u, 10).png","0.6585","0.9258","29.4581","0.3702","0.9994","0.9962","0.0132","0.0608","0.7818","0.1678","40.2201"
"2007_000346_GAP_(i, u, 20).png","0.4076","0.8263","23.8780","0.2381","0.9980","0.9892","0.0249","0.0882","0.6594","0.2253","61.8830"
"2007_000346_GAP_(i, u, 30).png","0.3123","0.8041","20.4293","0.2089","0.9799","0.9765","0.0173","0.0832","0.5849","0.3453","63.0037"
"2007_000346_GAP_(i, u, 5).png","0.8597","0.9834","35.1470","0.5256","1.0000","0.9998","0.0005","0.0093","0.9976","0.0795","0.0000"
"2007_000346_GAP_(u, t, 10).png","0.7844","0.9199","31.1055","0.4102","0.9881","0.9527","0.0723","0.0739","0.8164","0.3208","59.8589"
"2007_000346_GAP_(u, t, 20).png","0.5242","0.7700","24.4187","0.1964","0.9476","0.8421","0.1803","0.1797","0.5576","0.4461","98.2621"
"2007_000346_GAP_(u, t, 30).png","0.4004","0.7068","21.3582","0.1481","0.9370","0.7975","0.2124","0.2108","0.4712","0.4846","112.4110"
"2007_000346_GAP_(u, t, 5).png","0.9282","0.9778","36.7470","0.6505","0.9968","0.9876","0.0236","0.0248","0.9466","0.2280","29.6951"
"2007_000549_GAP_(i, u, 10).png","0.6691","0.9265","29.5325","0.3555","0.9993","0.9974","0.0091","0.0645","0.7802","0.1552","41.1483"
"2007_000549_GAP_(i, u, 20).png","0.4251","0.8271","23.9459","0.2240","0.9977","0.9892","0.0225","0.0900","0.6573","0.2417","61.9568"
"2007_000549_GAP_(i, u, 30).png","0.3306","0.8050","20.5055","0.1979","0.9837","0.9758","0.0294","0.0868","0.6402","0.3445","69.3113"
"2007_000549_GAP_(i, u, 5).png","0.8599","0.9831","35.0619","0.5078","1.0000","0.9998","0.0006","0.0105","0.9987","0.0779","0.0000"
"2007_000549_GAP_(u, t, 10).png","0.7819","0.9203","31.1376","0.3988","0.9857","0.9464","0.0815","0.0817","0.8061","0.3334","56.6108"
"2007_000549_GAP_(u, t, 20).png","0.5343","0.7741","24.5096","0.1861","0.9467","0.8315","0.1814","0.1800","0.5514","0.4518","92.5340"
"2007_000549_GAP_(u, t, 30).png","0.4109","0.7070","21.4439","0.1367","0.9323","0.7822","0.2149","0.2129","0.4560","0.4948","105.4338"
"2007_000549_GAP_(u, t, 5).png","0.9228","0.9777","36.7371","0.6392","0.9962","0.9858","0.0273","0.0285","0.9435","0.2361","30.0248"
"2007_000876_GAP_(i, u, 10).png","0.6488","0.9355","29.8486","0.3837","0.9991","0.9957","0.0144","0.0531","0.7947","0.1841","38.8832"
"2007_000876_GAP_(i, u, 20).png","0.3645","0.8361","23.9708","0.2419","0.9975","0.9907","0.0250","0.0845","0.6715","0.2260","62.4547"
"2007_000876_GAP_(i, u, 30).png","0.2648","0.8096","20.7400","0.2080","0.9909","0.9787","0.0276","0.0867","0.6580","0.2995","72.3782"
"2007_000876_GAP_(i, u, 5).png","0.8468","0.9852","35.2624","0.5359","0.9999","0.9997","0.0010","0.0084","0.9983","0.0942","0.0000"
"2007_000876_GAP_(u, t, 10).png","0.7663","0.9393","31.2173","0.4179","0.9898","0.9559","0.0569","0.0606","0.8382","0.2960","49.2613"
"2007_000876_GAP_(u, t, 20).png","0.4871","0.8041","24.5637","0.1936","0.9570","0.8539","0.1499","0.1527","0.6148","0.4116","88.0331"
"2007_000876_GAP_(u, t, 30).png","0.3600","0.7410","21.5518","0.1446","0.9461","0.8120","0.1788","0.1804","0.5350","0.4471","100.9581"
"2007_000876_GAP_(u, t, 5).png","0.9131","0.9836","36.7983","0.6649","0.9972","0.9881","0.0180","0.0200","0.9527","0.2117","20.4498"
"2007_002088_GAP_(i, u, 10).png","0.7784","0.9558","29.6718","0.4368","0.9992","0.9967","0.0083","0.0430","0.7956","0.1596","21.3094"
"2007_002088_GAP_(i, u, 20).png","0.5081","0.8831","23.9495","0.2768","0.9972","0.9884","0.0219","0.0747","0.7043","0.2212","45.2514"
"2007_002088_GAP_(i, u, 30).png","0.3708","0.8492","20.5368","0.2260","0.9859","0.9748","0.0228","0.0767","0.5979","0.3293","53.9366"
"2007_002088_GAP_(i, u, 5).png","0.9173","0.9910","35.0534","0.5856","0.9999","0.9998","0.0005","0.0071","0.9976","0.0747","0.0000"
"2007_002088_GAP_(u, t, 10).png","0.8626","0.9558","31.1327","0.4750","0.9907","0.9662","0.0473","0.0507","0.8345","0.2778","31.7254"
"2007_002088_GAP_(u, t, 20).png","0.6306","0.8381","24.4965","0.2320","0.9635","0.8911","0.1245","0.1305","0.6084","0.3794","79.3005"
"2007_002088_GAP_(u, t, 30).png","0.4932","0.7786","21.5047","0.1706","0.9553","0.8537","0.1495","0.1557","0.5254","0.4104","93.8877"
"2007_002088_GAP_(u, t, 5).png","0.9588","0.9888","36.7502","0.7118","0.9973","0.9907","0.0152","0.0168","0.9497","0.2008","4.6341"
"2007_002094_GAP_(i, u, 10).png","0.5180","0.8848","29.2114","0.2402","0.9993","0.9975","0.0102","0.0594","0.7355","0.1538","53.1067"
"2007_002094_GAP_(i, u, 20).png","0.2602","0.7360","23.8280","0.1485","0.9978","0.9909","0.0253","0.0801","0.5780","0.2252","76.6234"
"2007_002094_GAP_(i, u, 30).png","0.1914","0.7219","20.5315","0.1379","0.9735","0.9770","0.0170","0.0739","0.5600","0.3369","80.9372"
"2007_002094_GAP_(i, u, 5).png","0.7922","0.9743","35.0313","0.3697","1.0000","0.9999","0.0006","0.0107","0.9983","0.0736","2.8959"
"2007_002094_GAP_(u, t, 10).png","0.6941","0.8833","31.0952","0.2590","0.9836","0.9132","0.0891","0.0898","0.7564","0.3501","74.0143"
"2007_002094_GAP_(u, t, 20).png","0.3811","0.6721","24.4208","0.1011","0.9284","0.7440","0.2056","0.2023","0.4747","0.4809","112.1917"
"2007_002094_GAP_(u, t, 30).png","0.2611","0.5926","21.3987","0.0750","0.9169","0.6871","0.2352","0.2309","0.3968","0.5171","124.9764"
"2007_002094_GAP_(u, t, 5).png","0.8939","0.9677","36.7328","0.5056","0.9957","0.9762","0.0298","0.0308","0.9259","0.2474","42.7250"
"2007_002099_GAP_(i, u, 10).png","0.6039","0.9071","29.6101","0.3047","0.9994","0.9967","0.0114","0.0618","0.7494","0.1635","48.7763"
"2007_002099_GAP_(i, u, 20).png","0.3304","0.7845","23.6388","0.1819","0.9980","0.9893","0.0266","0.0943","0.5977","0.2367","72.3998"
"2007_002099_GAP_(i, u, 30).png","0.2522","0.7687","20.3499","0.1585","0.9837","0.9741","0.0164","0.0951","0.5014","0.3803","77.2413"
"2007_002099_GAP_(i, u, 5).png","0.8220","0.9779","35.0700","0.4391","1.0000","0.9999","0.0005","0.0111","0.9980","0.0725","7.6180"
"2007_002099_GAP_(u, t, 10).png","0.7342","0.8912","31.0864","0.3353","0.9822","0.9178","0.0980","0.0973","0.7607","0.3617","68.6796"
"2007_002099_GAP_(u, t, 20).png","0.4575","0.7065","24.3992","0.1489","0.9254","0.7605","0.2197","0.2152","0.4700","0.4948","109.2319"
"2007_002099_GAP_(u, t, 30).png","0.3414","0.6374","21.4245","0.1123","0.9120","0.7057","0.2521","0.2469","0.3841","0.5335","122.5041"
"2007_002099_GAP_(u, t, 5).png","0.9080","0.9699","36.7281","0.5695","0.9956","0.9782","0.0307","0.0317","0.9300","0.2495","32.9470"
"2007_002293_GAP_(i, u, 10).png","0.6667","0.9305","29.4398","0.3937","0.9995","0.9981","0.0078","0.0642","0.7884","0.1538","45.5074"
"2007_002293_GAP_(i, u, 20).png","0.4278","0.8402","24.0016","0.2624","0.9977","0.9901","0.0281","0.0952","0.6726","0.2335","67.4747"
"2007_002293_GAP_(i, u, 30).png","0.3264","0.8159","20.6572","0.2296","0.9882","0.9769","0.0216","0.1005","0.6170","0.3288","74.8323"
"2007_002293_GAP_(i, u, 5).png","0.8637","0.9842","35.2629","0.5507","1.0000","0.9998","0.0005","0.0108","0.9981","0.0801","0.0000"
"2007_002293_GAP_(u, t, 10).png","0.7863","0.9253","31.1304","0.4404","0.9859","0.9553","0.0880","0.0876","0.8276","0.3418","59.4838"
"2007_002293_GAP_(u, t, 20).png","0.5363","0.7938","24.4758","0.2254","0.9443","0.8592","0.2024","0.1981","0.5825","0.4693","96.8354"
"2007_002293_GAP_(u, t, 30).png","0.4183","0.7395","21.5151","0.1758","0.9330","0.8167","0.2379","0.2335","0.4952","0.5086","108.8644"
"2007_002293_GAP_(u, t, 5).png","0.9270","0.9787","36.7649","0.6667","0.9964","0.9883","0.0288","0.0297","0.9513","0.2389","28.3805"
"2007_002344_GAP_(i, u, 10).png","0.7203","0.9428","29.8383","0.4019","0.9990","0.9964","0.0103","0.0565","0.7988","0.1649","32.3857"
"2007_002344_GAP_(i, u, 20).png","0.4366","0.8377","23.7206","0.2515","0.9973","0.9887","0.0272","0.0879","0.6780","0.2461","59.1466"
"2007_002344_GAP_(i, u, 30).png","0.3393","0.8305","20.3684","0.2293","0.9815","0.9733","0.0256","0.0878","0.5283","0.3751","69.0170"
"2007_002344_GAP_(i, u, 5).png","0.8810","0.9863","35.1266","0.5518","1.0000","0.9998","0.0005","0.0091","0.9982","0.0772","0.0000"
"2007_002344_GAP_(u, t, 10).png","0.8117","0.9381","31.1200","0.4389","0.9875","0.9525","0.0717","0.0725","0.8235","0.3177","43.0996"
"2007_002344_GAP_(u, t, 20).png","0.5592","0.8088","24.4539","0.2121","0.9492","0.8505","0.1704","0.1718","0.5739","0.4377","88.4235"
"2007_002344_GAP_(u, t, 30).png","0.4302","0.7477","21.4499","0.1572","0.9388","0.8092","0.1961","0.1966","0.4889","0.4707","103.0674"
"2007_002344_GAP_(u, t, 5).png","0.9378","0.9835","36.7428","0.6782","0.9967","0.9875","0.0223","0.0233","0.9487","0.2224","9.7912"
"2007_002400_GAP_(i, u, 10).png","0.7154","0.9395","29.6511","0.3856","0.9995","0.9983","0.0094","0.0545","0.7967","0.1536","33.7666"
"2007_002400_GAP_(i, u, 20).png","0.4521","0.8502","23.8509","0.2469","0.9979","0.9921","0.0219","0.0861","0.6714","0.2263","52.8810"
"2007_002400_GAP_(i, u, 30).png","0.3463","0.8141","20.2832","0.2151","0.9768","0.9780","0.0187","0.0874","0.6120","0.3597","58.7487"
"2007_002400_GAP_(i, u, 5).png","0.8849","0.9868","35.1964","0.5486","1.0000","0.9999","0.0005","0.0084","0.9987","0.0753","0.0000"
"2007_002400_GAP_(u, t, 10).png","0.8169","0.9337","31.0950","0.4323","0.9876","0.9584","0.0706","0.0709","0.8160","0.3141","53.9583"
"2007_002400_GAP_(u, t, 20).png","0.5687","0.7953","24.3822","0.2066","0.9499","0.8636","0.1759","0.1740","0.5709","0.4381","94.1994"
"2007_002400_GAP_(u, t, 30).png","0.4395","0.7321","21.3086","0.1544","0.9366","0.8203","0.2090","0.2077","0.4823","0.4770","109.3991"
"2007_002400_GAP_(u, t, 5).png","0.9394","0.9820","36.7346","0.6712","0.9969","0.9894","0.0216","0.0224","0.9464","0.2209","24.4812"
"2007_002597_GAP_(i, u, 10).png","0.7075","0.9402","29.4921","0.4036","0.9996","0.9985","0.0076","0.0533","0.7945","0.1455","34.9640"
"2007_002597_GAP_(i, u, 20).png","0.4534","0.8696","23.9581","0.2740","0.9978","0.9921","0.0213","0.0850","0.6976","0.2201","55.1650"
"2007_002597_GAP_(i, u, 30).png","0.3377","0.8243","20.5082","0.2371","0.9850","0.9773","0.0187","0.0888","0.6577","0.3364","64.6697"
"2007_002597_GAP_(i, u, 5).png","0.8892","0.9877","35.3695","0.5774","1.0000","0.9998","0.0006","0.0085","0.9982","0.0828","0.0000"
"2007_002597_GAP_(u, t, 10).png","0.8192","0.9418","31.1390","0.4572","0.9883","0.9610","0.0669","0.0681","0.8496","0.3103","47.2357"
"2007_002597_GAP_(u, t, 20).png","0.5683","0.8235","24.4793","0.2314","0.9496","0.8692","0.1693","0.1685","0.6291","0.4312","87.5410"
"2007_002597_GAP_(u, t, 30).png","0.4386","0.7674","21.4724","0.1762","0.9403","0.8331","0.1974","0.1973","0.5468","0.4642","100.4621"
"2007_002597_GAP_(u, t, 5).png","0.9415","0.9844","36.7572","0.6901","0.9969","0.9895","0.0209","0.0218","0.9552","0.2190","17.4592"
"2007_002824_GAP_(i, u, 10).png","0.5818","0.9022","29.5384","0.2588","0.9991","0.9948","0.0132","0.0567","0.7677","0.1739","40.5402"
"2007_002824_GAP_(i, u, 20).png","0.2971","0.7656","23.9298","0.1564","0.9971","0.9837","0.0282","0.0767","0.6439","0.2462","68.4648"
"2007_002824_GAP_(i, u, 30).png","0.2019","0.7471","20.3868","0.1348","0.9857","0.9697","0.0294","0.0730","0.5305","0.3590","68.2199"
"2007_002824_GAP_(i, u, 5).png","0.8210","0.9773","35.0577","0.4007","1.0000","0.9997","0.0007","0.0093","0.9975","0.0832","1.8395"
"2007_002824_GAP_(u, t, 10).png","0.7204","0.8920","31.2005","0.2878","0.9850","0.9275","0.0780","0.0784","0.7749","0.3337","61.1275"
"2007_002824_GAP_(u, t, 20).png","0.4196","0.6937","24.6184","0.1156","0.9373","0.7885","0.1872","0.1873","0.5006","0.4586","103.2065"
"2007_002824_GAP_(u, t, 30).png","0.2926","0.6179","21.5609","0.0837","0.9254","0.7352","0.2146","0.2138","0.4159","0.4921","116.7093"
"2007_002824_GAP_(u, t, 5).png","0.9018","0.9700","36.7484","0.5428","0.9960","0.9797","0.0252","0.0261","0.9296","0.2366","28.5272"
"2007_002852_GAP_(i, u, 10).png","0.7947","0.9536","29.6870","0.4574","0.9992","0.9969","0.0080","0.0468","0.8186","0.1560","27.9702"
"2007_002852_GAP_(i, u, 20).png","0.5576","0.8846","23.8245","0.2929","0.9974","0.9901","0.0270","0.0802","0.6995","0.2284","47.6498"
"2007_002852_GAP_(i, u, 30).png","0.4568","0.8454","20.7926","0.2575","0.9827","0.9749","0.0232","0.0810","0.5992","0.3338","60.0396"
"2007_002852_GAP_(i, u, 5).png","0.9230","0.9907","35.1471","0.6039","0.9999","0.9997","0.0009","0.0074","0.9979","0.0870","0.0000"
"2007_002852_GAP_(u, t, 10).png","0.8749","0.9547","31.1755","0.4939","0.9897","0.9662","0.0515","0.0532","0.8496","0.2849","39.1647"
"2007_002852_GAP_(u, t, 20).png","0.6695","0.8409","24.5329","0.2566","0.9563","0.8855","0.1389","0.1414","0.6273","0.3955","80.2793"
"2007_002852_GAP_(u, t, 30).png","0.5462","0.7870","21.5620","0.1916","0.9469","0.8490","0.1638","0.1661","0.5508","0.4264","93.9534"
"2007_002852_GAP_(u, t, 5).png","0.9620","0.9886","36.7792","0.7207","0.9972","0.9908","0.0156","0.0168","0.9554","0.2032","11.8206"
"2007_002953_GAP_(i, u, 10).png","0.6879","0.9397","29.8079","0.4475","0.9993","0.9961","0.0099","0.0623","0.8168","0.1654","45.0801"
"2007_002953_GAP_(i, u, 20).png","0.4513","0.8574","24.1052","0.3087","0.9969","0.9839","0.0339","0.0959","0.6992","0.2522","69.3946"
"2007_002953_GAP_(i, u, 30).png","0.3683","0.8515","20.4961","0.2946","0.9815","0.9536","0.0355","0.0968","0.5480","0.3838","77.0635"
"2007_002953_GAP_(i, u, 5).png","0.8629","0.9858","35.2413","0.5903","0.9999","0.9996","0.0012","0.0099","0.9975","0.0981","10.3203"
"2007_002953_GAP_(u, t, 10).png","0.7841","0.9415","31.2510","0.4896","0.9884","0.9592","0.0736","0.0745","0.8492","0.3204","53.4665"
"2007_002953_GAP_(u, t, 20).png","0.5480","0.8321","24.6178","0.2749","0.9500","0.8690","0.1805","0.1784","0.6174","0.4451","88.5089"
"2007_002953_GAP_(u, t, 30).png","0.4345","0.7823","21.6096","0.2191","0.9415","0.8341","0.2126","0.2091","0.5341","0.4811","100.4100"
"2007_002953_GAP_(u, t, 5).png","0.9186","0.9837","36.7976","0.7033","0.9970","0.9889","0.0224","0.0241","0.9562","0.2242","28.2245"
"2007_003118_GAP_(i, u, 10).png","0.6690","0.9405","29.6741","0.4053","0.9993","0.9968","0.0112","0.0550","0.7899","0.1655","38.4361"
"2007_003118_GAP_(i, u, 20).png","0.3931","0.8464","24.0339","0.2680","0.9976","0.9872","0.0315","0.0857","0.6775","0.2445","58.7963"
"2007_003118_GAP_(i, u, 30).png","0.2787","0.8046","20.4763","0.2297","0.9849","0.9757","0.0249","0.0821","0.6629","0.3591","67.5924"
"2007_003118_GAP_(i, u, 5).png","0.8648","0.9863","35.1928","0.5631","0.9999","0.9998","0.0008","0.0087","0.9980","0.0871","0.0000"
"2007_003118_GAP_(u, t, 10).png","0.7841","0.9437","31.1266","0.4486","0.9901","0.9578","0.0579","0.0616","0.8436","0.2970","49.1552"
"2007_003118_GAP_(u, t, 20).png","0.5088","0.8178","24.4596","0.2181","0.9578","0.8609","0.1474","0.1512","0.6177","0.4077","88.1619"
"2007_003118_GAP_(u, t, 30).png","0.3754","0.7543","21.4094","0.1623","0.9481","0.8180","0.1769","0.1794","0.5355","0.4445","101.3079"
"2007_003118_GAP_(u, t, 5).png","0.9295","0.9851","36.7622","0.6881","0.9973","0.9885","0.0183","0.0204","0.9542","0.2130","21.9669"
"2007_003137_GAP_(i, u, 10).png","0.8268","0.9714","29.7239","0.5139","0.9993","0.9974","0.0087","0.0493","0.8260","0.1578","27.9489"
"2007_003137_GAP_(i, u, 20).png","0.6188","0.9150","23.9891","0.3540","0.9976","0.9909","0.0221","0.0808","0.7110","0.2309","49.8355"
"2007_003137_GAP_(i, u, 30).png","0.5273","0.9031","20.8572","0.3232","0.9822","0.9718","0.0219","0.0802","0.5730","0.3690","59.9006"
"2007_003137_GAP_(i, u, 5).png","0.9337","0.9935","35.2510","0.6533","0.9999","0.9997","0.0009","0.0076","0.9979","0.0876","0.0936"
"2007_003137_GAP_(u, t, 10).png","0.8945","0.9726","31.2339","0.5542","0.9918","0.9727","0.0470","0.0497","0.8688","0.2743","33.1085"
"2007_003137_GAP_(u, t, 20).png","0.7142","0.9044","24.6039","0.3210","0.9656","0.9074","0.1271","0.1301","0.6609","0.3801","72.6902"
"2007_003137_GAP_(u, t, 30).png","0.6009","0.8613","21.6111","0.2539","0.9590","0.8781","0.1523","0.1561","0.5824","0.4105","87.8066"
"2007_003137_GAP_(u, t, 5).png","0.9671","0.9929","36.8575","0.7574","0.9977","0.9927","0.0140","0.0154","0.9616","0.1953","11.1883"
"2007_003191_GAP_(i, u, 10).png","0.6627","0.9387","29.7606","0.4070","0.9991","0.9952","0.0168","0.0554","0.8006","0.1876","39.2628"
"2007_003191_GAP_(i, u, 20).png","0.3788","0.8379","23.9328","0.2637","0.9975","0.9878","0.0294","0.0842","0.6793","0.2351","60.3326"
"2007_003191_GAP_(i, u, 30).png","0.2780","0.8136","20.4935","0.2346","0.9825","0.9734","0.0248","0.0831","0.6440","0.3503","66.7090"
"2007_003191_GAP_(i, u, 5).png","0.8596","0.9859","35.2549","0.5584","0.9999","0.9996","0.0010","0.0087","0.9974","0.0943","0.0000"
"2007_003191_GAP_(u, t, 10).png","0.7798","0.9442","31.1933","0.4427","0.9896","0.9579","0.0544","0.0582","0.8459","0.2927","47.3615"
"2007_003191_GAP_(u, t, 20).png","0.5012","0.8201","24.5292","0.2175","0.9554","0.8605","0.1473","0.1504","0.6223","0.4055","85.7239"
"2007_003191_GAP_(u, t, 30).png","0.3676","0.7577","21.4801","0.1635","0.9445","0.8156","0.1752","0.1768","0.5408","0.4371","99.4756"
"2007_003191_GAP_(u, t, 5).png","0.9253","0.9853","36.7971","0.6831","0.9971","0.9884","0.0171","0.0191","0.9543","0.2100","19.0129"
"2007_003251_GAP_(i, u, 10).png","0.7214","0.9452","29.7489","0.4416","0.9992","0.9967","0.0115","0.0592","0.7953","0.1593","40.8396"
"2007_003251_GAP_(i, u, 20).png","0.4803","0.8642","23.9511","0.2896","0.9972","0.9882","0.0346","0.0926","0.6634","0.2501","63.8194"
"2007_003251_GAP_(i, u, 30).png","0.3946","0.8495","20.5943","0.2623","0.9761","0.9701","0.0212","0.0833","0.5514","0.3880","69.8470"
"2007_003251_GAP_(i, u, 5).png","0.8835","0.9871","35.1894","0.5843","0.9999","0.9996","0.0010","0.0092","0.9972","0.0891","4.5305"
"2007_003251_GAP_(u, t, 10).png","0.8251","0.9472","31.3012","0.4789","0.9900","0.9610","0.0646","0.0656","0.8294","0.3092","50.9492"
"2007_003251_GAP_(u, t, 20).png","0.5888","0.8307","24.6331","0.2538","0.9557","0.8695","0.1741","0.1724","0.5857","0.4383","92.2371"
"2007_003251_GAP_(u, t, 30).png","0.4706","0.7778","21.6114","0.1953","0.9455","0.8298","0.2057","0.2026","0.4982","0.4760","106.3640"
"2007_003251_GAP_(u, t, 5).png","0.9425","0.9858","36.9201","0.7032","0.9974","0.9901","0.0189","0.0201","0.9492","0.2161","23.5797"
"2007_003349_GAP_(i, u, 10).png","0.7609","0.9585","29.8440","0.4732","0.9992","0.9966","0.0111","0.0509","0.8247","0.1645","32.5753"
"2007_003349_GAP_(i, u, 20).png","0.5108","0.8929","23.9274","0.3123","0.9977","0.9915","0.0228","0.0828","0.7057","0.2235","54.2965"
"2007_003349_GAP_(i, u, 30).png","0.4108","0.8612","20.7427","0.2762","0.9800","0.9784","0.0210","0.0813","0.6563","0.3496","62.5031"
"2007_003349_GAP_(i, u, 5).png","0.9052","0.9905","35.2508","0.6174","0.9999","0.9997","0.0009","0.0077","0.9976","0.0906","0.0000"
"2007_003349_GAP_(u, t, 10).png","0.8454","0.9596","31.2422","0.5137","0.9906","0.9704","0.0510","0.0547","0.8594","0.2839","42.6587"
"2007_003349_GAP_(u, t, 20).png","0.6243","0.8664","24.5894","0.2792","0.9622","0.9019","0.1363","0.1397","0.6441","0.3931","82.8118"
"2007_003349_GAP_(u, t, 30).png","0.5000","0.8148","21.5512","0.2152","0.9523","0.8672","0.1635","0.1675","0.5547","0.4282","98.1999"
"2007_003349_GAP_(u, t, 5).png","0.9508","0.9894","36.8738","0.7325","0.9974","0.9920","0.0163","0.0181","0.9595","0.2032","16.4569"
"2007_003431_GAP_(i, u, 10).png","0.6404","0.9188","29.7039","0.3340","0.9993","0.9975","0.0097","0.0596","0.7903","0.1622","42.1600"
"2007_003431_GAP_(i, u, 20).png","0.3706","0.8012","23.8774","0.2112","0.9979","0.9856","0.0290","0.0879","0.6651","0.2390","64.7343"
"2007_003431_GAP_(i, u, 30).png","0.2980","0.8037","20.2927","0.2029","0.9811","0.9686","0.0272","0.0831","0.5618","0.3554","72.1716"
"2007_003431_GAP_(i, u, 5).png","0.8470","0.9814","35.2123","0.4866","0.9999","0.9997","0.0008","0.0094","0.9979","0.0900","8.6563"
"2007_003431_GAP_(u, t, 10).png","0.7621","0.9109","31.1654","0.3723","0.9871","0.9470","0.0797","0.0802","0.8172","0.3324","61.2846"
"2007_003431_GAP_(u, t, 20).png","0.4902","0.7467","24.5302","0.1725","0.9426","0.8310","0.1931","0.1923","0.5551","0.4626","97.4747"
"2007_003431_GAP_(u, t, 30).png","0.3637","0.6820","21.4991","0.1280","0.9311","0.7810","0.2219","0.2207","0.4668","0.4984","110.7485"
"2007_003431_GAP_(u, t, 5).png","0.9169","0.9751","36.7705","0.6149","0.9966","0.9857","0.0251","0.0263","0.9464","0.2334","32.7950"
"2007_003580_GAP_(i, u, 10).png","0.6232","0.9186","29.4475","0.3371","0.9995","0.9991","0.0039","0.0597","0.7766","0.1405","42.3914"
"2007_003580_GAP_(i, u, 20).png","0.3561","0.8155","23.8607","0.2201","0.9973","0.9874","0.0291","0.0861","0.6619","0.2510","63.8406"
"2007_003580_GAP_(i, u, 30).png","0.2506","0.7760","20.3589","0.1958","0.9800","0.9738","0.0287","0.0879","0.5495","0.3690","75.2008"
"2007_003580_GAP_(i, u, 5).png","0.8476","0.9827","35.2447","0.5050","1.0000","0.9998","0.0005","0.0095","0.9983","0.0782","5.8300"
"2007_003580_GAP_(u, t, 10).png","0.7617","0.9223","31.0910","0.3793","0.9856","0.9434","0.0712","0.0727","0.8148","0.3215","56.0453"
