"file","ssim","ms_ssim","psnr","vif_p","vsi","fsim","gmsd","ms_gmsd","haarpsi","mdsi","mad"
"2012_002184_Daedalus_(0.3,512).png","0.1702","0.0456","8.4586","0.0143","0.7845","0.5368","0.2956","0.3046","0.1689","0.6071","194.3774"
"2012_002471_Daedalus_(0.3,512).png","0.3222","0.2285","9.4520","0.0145","0.8167","0.5829","0.2968","0.3145","0.1869","0.4767","205.7521"
"2012_002878_Daedalus_(0.3,512).png","0.2744","0.1881","7.4120","0.0117","0.8059","0.5931","0.3055","0.3174","0.1848","0.5885","185.1410"
"2012_002911_Daedalus_(0.3,512).png","0.2570","0.1554","9.6547","0.0169","0.7865","0.5373","0.3119","0.3205","0.1773","0.5524","198.0476"
"2012_003160_Daedalus_(0.3,512).png","0.2548","0.1187","8.3085","0.0182","0.7989","0.5454","0.3243","0.3334","0.1896","0.5022","195.8197"
"2012_003173_Daedalus_(0.3,512).png","0.2320","0.0779","9.1720","0.0183","0.8250","0.5898","0.2805","0.2892","0.2297","0.5361","177.8269"
"2012_003372_Daedalus_(0.3,512).png","0.1088","0.0757","8.5716","0.0094","0.7640","0.5184","0.3000","0.3088","0.1898","0.5674","203.3019"
"2012_003386_Daedalus_(0.3,512).png","0.2532","0.1471","7.7993","0.0138","0.8186","0.5750","0.2818","0.2926","0.2205","0.5702","175.8181"
"2012_003508_Daedalus_(0.3,512).png","0.2596","0.2315","9.9044","0.0196","0.8493","0.6082","0.2774","0.2901","0.2235","0.5269","173.0950"
"2012_003628_Daedalus_(0.3,512).png","0.1860","0.1027","6.0350","0.0095","0.7810","0.5189","0.3398","0.3469","0.1643","0.6307","203.4365"
"2012_003701_Daedalus_(0.3,512).png","0.2095","0.0390","8.2146","0.0108","0.8037","0.5134","0.3057","0.3142","0.1969","0.6414","189.3234"
"2012_003731_Daedalus_(0.3,512).png","0.2332","0.1972","7.8483","0.0103","0.7783","0.5304","0.3087","0.3200","0.1764","0.5578","192.6163"
"2012_003793_Daedalus_(0.3,512).png","0.1215","0.0792","9.5197","0.0084","0.7447","0.4922","0.3108","0.3156","0.1880","0.6102","195.7546"
"2012_003969_Daedalus_(0.3,512).png","0.1754","0.2193","5.3312","0.0146","0.8234","0.5781","0.3010","0.3136","0.1869","0.5696","175.4723"
"2012_003983_Daedalus_(0.3,512).png","0.2670","0.1849","8.1123","0.0152","0.7868","0.5308","0.3302","0.3357","0.1579","0.6397","191.2864"
"2012_004015_Daedalus_(0.3,512).png","0.1741","0.0982","10.2026","0.0071","0.7535","0.4739","0.3315","0.3335","0.1607","0.6722","199.7547"
"2012_004051_Daedalus_(0.3,512).png","0.1070","0.0855","5.8393","0.0077","0.7462","0.4659","0.3267","0.3318","0.1907","0.6377","193.4329"
"2012_004064_Daedalus_(0.3,512).png","0.2300","0.1830","11.7057","0.0087","0.7940","0.5522","0.2957","0.3042","0.2204","0.5738","193.1300"
"2012_004067_Daedalus_(0.3,512).png","0.2760","0.0000","9.9494","0.0145","0.8131","0.5964","0.2837","0.2942","0.2272","0.5498","187.1555"
"2012_004088_Daedalus_(0.3,512).png","0.1490","0.0677","6.8841","0.0134","0.7940","0.5449","0.3057","0.3161","0.1978","0.5482","191.0084"
"2012_004102_Daedalus_(0.3,512).png","0.3309","0.0000","7.9079","0.0195","0.8295","0.6143","0.2834","0.2982","0.2164","0.5069","189.3612"
"2012_004115_Daedalus_(0.3,512).png","0.2087","0.0000","8.5947","0.0138","0.7808","0.5232","0.3142","0.3228","0.1631","0.5212","200.7206"
