file,ssim,ms_ssim,psnr,vif_p,vsi,fsim,gmsd,ms_gmsd,haarpsi,mdsi,mad
"2007_003137_NES-pi_(0.1,20,0.001).png",0.7248,0.9156,25.5729,0.4314,0.9716,0.9302,0.0907,0.0903,0.7203,0.3475,55.1447
"2007_003137_NES-pi_(0.2,20,0.001).png",0.9126,0.978,32.6994,0.6745,0.9933,0.9815,0.0302,0.0309,0.906,0.247,20.4259
"2007_003137_NES-pi_(0.3,20,0.001).png",0.7575,0.9272,25.6978,0.4602,0.977,0.9417,0.0775,0.0778,0.7471,0.3293,55.7142
"2007_003137_NES-ql_(0.001,0.05,0.9,10000).png",0.9166,0.9795,33.0067,0.683,0.9936,0.9824,0.0278,0.0288,0.9112,0.2428,18.4793
"2007_003137_NES-ql_(0.001,0.1,0.9,1000).png",0.717,0.9136,25.595,0.4253,0.9705,0.9294,0.0931,0.0928,0.7153,0.3509,51.5318
"2007_003137_NES-ql_(1e-05,0.05,0.9,1000).png",0.8836,0.9704,31.2836,0.625,0.9908,0.9749,0.0384,0.0392,0.877,0.266,24.2098
"2007_003191_NES-pi_(0.1,20,0.001).png",0.5393,0.8482,25.298,0.3344,0.9696,0.9081,0.0973,0.0992,0.7134,0.3552,76.6657
"2007_003191_NES-pi_(0.2,20,0.001).png",0.802,0.9512,32.3076,0.5708,0.9912,0.9714,0.0364,0.0381,0.8894,0.2627,32.1524
"2007_003191_NES-pi_(0.3,20,0.001).png",0.5377,0.8491,25.9923,0.3323,0.969,0.9082,0.0977,0.0991,0.7145,0.3562,67.4594
"2007_003191_NES-ql_(0.001,0.05,0.9,10000).png",0.8022,0.9518,32.4928,0.5694,0.9912,0.9714,0.0357,0.0376,0.8896,0.2628,29.6555
"2007_003191_NES-ql_(0.001,0.1,0.9,1000).png",0.5595,0.8632,26.8591,0.3545,0.9715,0.917,0.0909,0.0921,0.7354,0.3486,56.6055
"2007_003191_NES-ql_(1e-05,0.05,0.9,1000).png",0.7762,0.9436,31.7596,0.5413,0.9899,0.9672,0.0405,0.0426,0.8749,0.2726,32.716
"2007_003251_NES-pi_(0.1,20,0.001).png",0.6282,0.8637,26.1689,0.3824,0.9692,0.9161,0.1146,0.1096,0.6954,0.3805,67.4636
"2007_003251_NES-pi_(0.2,20,0.001).png",0.8396,0.9519,32.2496,0.5957,0.991,0.9721,0.0434,0.0429,0.8746,0.279,34.8128
"2007_003251_NES-pi_(0.3,20,0.001).png",0.6045,0.8486,25.3901,0.3598,0.9657,0.9071,0.1244,0.1194,0.6731,0.3917,76.1323
"2007_003251_NES-ql_(0.001,0.05,0.9,10000).png",0.8571,0.9578,32.9327,0.6185,0.9922,0.9751,0.0386,0.0384,0.8865,0.2694,31.619
"2007_003251_NES-ql_(0.001,0.1,0.9,1000).png",0.5792,0.8409,25.4159,0.3457,0.9607,0.8974,0.1343,0.128,0.6543,0.4036,70.8356
"2007_003251_NES-ql_(1e-05,0.05,0.9,1000).png",0.8068,0.9411,31.3076,0.5573,0.9888,0.9654,0.053,0.0521,0.849,0.2957,38.7425
"2007_003349_NES-pi_(0.1,20,0.001).png",0.6464,0.889,25.9508,0.3974,0.9707,0.9313,0.091,0.0914,0.7245,0.3521,59.3413
"2007_003349_NES-pi_(0.2,20,0.001).png",0.8713,0.9672,32.4945,0.6337,0.9923,0.9798,0.0321,0.0332,0.8981,0.2552,25.2792
"2007_003349_NES-pi_(0.3,20,0.001).png",0.6408,0.886,25.7596,0.3924,0.97,0.9295,0.0932,0.0933,0.7184,0.3544,60.3128
"2007_003349_NES-ql_(0.001,0.05,0.9,10000).png",0.884,0.9711,33.0605,0.655,0.9932,0.9823,0.0284,0.0297,0.9091,0.247,22.5573
"2007_003349_NES-ql_(0.001,0.1,0.9,1000).png",0.6259,0.881,25.6745,0.3829,0.9679,0.9268,0.0982,0.0983,0.7061,0.3606,58.7106
"2007_003349_NES-ql_(1e-05,0.05,0.9,1000).png",0.8263,0.9549,30.956,0.5759,0.9893,0.9726,0.0426,0.044,0.8651,0.2766,30.4537
"2007_003431_NES-pi_(0.1,20,0.001).png",0.5107,0.7875,25.9347,0.2646,0.9568,0.8863,0.1355,0.1284,0.6733,0.4057,74.4999
"2007_003431_NES-pi_(0.2,20,0.001).png",0.7849,0.9251,32.2491,0.4901,0.9894,0.9654,0.0495,0.0481,0.8742,0.2905,41.0012
"2007_003431_NES-pi_(0.3,20,0.001).png",0.5385,0.8019,26.1256,0.2785,0.9614,0.896,0.1267,0.12,0.6921,0.3953,75.4618
"2007_003431_NES-ql_(0.001,0.05,0.9,10000).png",0.7885,0.9265,32.4417,0.4957,0.9895,0.9666,0.048,0.0468,0.8777,0.2878,39.6409
"2007_003431_NES-ql_(0.001,0.1,0.9,1000).png",0.4825,0.7682,25.4922,0.2479,0.9506,0.8732,0.1483,0.1398,0.648,0.4198,76.1532
"2007_003431_NES-ql_(1e-05,0.05,0.9,1000).png",0.7284,0.9002,30.9023,0.4317,0.9846,0.953,0.0649,0.0625,0.8359,0.3158,47.2893
"2007_003580_NES-pi_(0.1,20,0.001).png",0.5179,0.807,26.2971,0.2826,0.9596,0.886,0.1185,0.1138,0.6886,0.3851,68.5898
"2007_003580_NES-pi_(0.2,20,0.001).png",0.7236,0.9068,30.7938,0.4447,0.9831,0.9485,0.0613,0.0603,0.8316,0.3105,44.5912
"2007_003580_NES-pi_(0.3,20,0.001).png",0.513,0.8036,25.9758,0.2793,0.9589,0.8848,0.119,0.1142,0.6843,0.3856,72.0539
"2007_003580_NES-ql_(0.001,0.05,0.9,10000).png",0.7881,0.9319,32.5069,0.5117,0.9884,0.9635,0.0464,0.0459,0.875,0.2851,36.2522
"2007_003580_NES-ql_(0.001,0.1,0.9,1000).png",0.4594,0.7726,25.2986,0.2489,0.9474,0.8595,0.1408,0.1337,0.6404,0.4104,73.5013
"2007_003580_NES-ql_(1e-05,0.05,0.9,1000).png",0.728,0.9092,31.0061,0.4521,0.9837,0.9504,0.0612,0.0601,0.8356,0.3104,42.6444
"2007_003715_NES-pi_(0.1,20,0.001).png",0.6784,0.8687,25.9269,0.3592,0.9692,0.9176,0.0989,0.0948,0.7042,0.3621,67.6351
"2007_003715_NES-pi_(0.2,20,0.001).png",0.8833,0.9598,32.125,0.5962,0.9917,0.9752,0.0353,0.0349,0.8904,0.262,32.4621
"2007_003715_NES-pi_(0.3,20,0.001).png",0.6802,0.8702,25.8261,0.3604,0.9701,0.919,0.0972,0.0937,0.7105,0.3591,66.6945
"2007_003715_NES-ql_(0.001,0.05,0.9,10000).png",0.8927,0.9641,32.6527,0.6132,0.9927,0.977,0.0317,0.0315,0.8997,0.255,29.382
"2007_003715_NES-ql_(0.001,0.1,0.9,1000).png",0.6204,0.8413,25.1949,0.3198,0.9606,0.8997,0.1174,0.1119,0.6582,0.3845,69.4434
"2007_003715_NES-ql_(1e-05,0.05,0.9,1000).png",0.8411,0.945,31.0086,0.5346,0.9882,0.9655,0.0468,0.0461,0.8549,0.2854,37.2871
"2007_004065_NES-pi_(0.1,20,0.001).png",0.5945,0.8406,25.9956,0.3547,0.9655,0.9068,0.1338,0.1267,0.681,0.4025,67.8338
"2007_004065_NES-pi_(0.2,20,0.001).png",0.2068,0.088,6.8432,0.0438,0.7724,0.5034,0.3252,0.3323,0.1537,0.6,187.3802
"2007_004065_NES-pi_(0.3,20,0.001).png",0.5838,0.8335,25.717,0.3455,0.9639,0.903,0.1377,0.1305,0.6751,0.4064,72.4177
"2007_004065_NES-ql_(0.001,0.05,0.9,10000).png",0.8464,0.9521,33.0404,0.6028,0.9922,0.9742,0.0423,0.0417,0.8911,0.2764,31.1902
"2007_004065_NES-ql_(0.001,0.1,0.9,1000).png",0.5715,0.8288,25.5874,0.3406,0.9611,0.8977,0.1431,0.135,0.6643,0.413,67.9283
"2007_004065_NES-ql_(1e-05,0.05,0.9,1000).png",0.7839,0.9292,31.0348,0.5284,0.9878,0.9615,0.0615,0.0599,0.8457,0.3091,40.0587
"2007_004092_NES-pi_(0.1,20,0.001).png",0.5572,0.8311,26.3379,0.3299,0.9636,0.8934,0.1176,0.1134,0.6604,0.3857,70.0209
"2007_004092_NES-pi_(0.2,20,0.001).png",0.7715,0.9271,31.5649,0.5134,0.9866,0.9569,0.0543,0.0537,0.8356,0.3002,41.2014
"2007_004092_NES-pi_(0.3,20,0.001).png",0.5565,0.8306,25.9556,0.3294,0.9641,0.8939,0.1176,0.1134,0.6608,0.3865,73.3392
"2007_004092_NES-ql_(0.001,0.05,0.9,10000).png",0.7763,0.9283,31.826,0.519,0.9869,0.9581,0.0535,0.0528,0.8383,0.2984,39.3581
