file,ssim,ms_ssim,psnr,vif_p,vsi,fsim,gmsd,ms_gmsd,haarpsi,mdsi
"2008_001691_DeepFool_60.png",0.9999997,1.0,79.82522,0.99999744,1.0,1.0,1.8504198e-06,2.8758127e-06,0.99999845,0.00918483
"2008_001694_DeepFool_60.png",0.9999979,0.9999997,78.61553,0.9999506,0.9999999,0.9999999,6.8219933e-06,1.0014993e-05,1.0000002,0.015017433
"2008_001702_DeepFool_60.png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000043,0.0
"2008_001717_DeepFool_60.png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
"2008_001723_DeepFool_60.png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
"2008_001744_DeepFool_60.png",0.9999995,1.0,79.704544,0.9999957,1.0,1.0,1.4886035e-06,3.3002038e-06,0.99999845,0.008998472
"2008_001746_DeepFool_60.png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
"2008_001770_DeepFool_60.png",1.0,1.0,79.9746,0.99999946,1.0,1.0,4.914657e-08,1.2434252e-07,1.0000002,0.0036678647
"2008_001783_DeepFool_60.png",0.9998803,0.999976,67.294495,0.99861014,0.9999965,0.9999867,9.03686e-05,0.00011834491,0.99995756,0.049533974
"2008_001792_DeepFool_60.png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
"2008_001805_DeepFool_60.png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
"2008_001806_DeepFool_60.png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
"2008_001808_DeepFool_60.png",0.99999976,1.0,79.64936,0.99999744,1.0,0.9999999,1.4708762e-06,2.5659988e-06,1.0000024,0.009453087
"2008_001809_DeepFool_60.png",0.99997425,0.999995,73.40385,0.9996417,0.99999875,0.9999955,4.0742187e-05,5.3108186e-05,0.99999046,0.034402043
"2008_001810_DeepFool_60.png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
"2008_001813_DeepFool_60.png",1.0,1.0,79.84157,0.99999803,1.0,1.0,3.014676e-07,8.8838624e-07,1.0000002,0.00571876
"2008_001815_DeepFool_60.png",1.0,1.0,79.991516,1.0,1.0,1.0,2.7098526e-08,7.01771e-08,0.99999845,0.0028833903
"2008_001820_DeepFool_60.png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
"2008_001821_DeepFool_60.png",0.99999887,0.9999998,79.47282,0.9999989,0.99999994,0.9999999,9.599374e-06,1.8574783e-05,1.0000002,0.013154017
"2008_001829_DeepFool_60.png",0.99999875,0.9999998,78.446,0.99997425,0.9999998,0.9999993,4.801241e-06,8.184604e-06,0.99999845,0.014459633
"2008_001832_DeepFool_60.png",0.99999946,0.99999994,79.36877,0.9999866,1.0,1.0,6.4608844e-06,7.174044e-06,0.99999845,0.012707186
"2008_001841_DeepFool_60.png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
"2008_001850_DeepFool_60.png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
"2008_001856_DeepFool_60.png",0.9999984,0.99999976,78.65273,0.9999781,0.99999994,0.99999976,5.3567287e-06,8.836197e-06,1.0000002,0.014153339
"2008_001865_DeepFool_60.png",0.999999,0.9999998,79.238556,0.9999885,1.0,0.99999994,3.5019561e-06,6.2249524e-06,1.0000002,0.011415116
"2008_001866_DeepFool_60.png",0.99999946,0.9999998,79.61037,0.999995,1.0,1.0,4.297098e-06,4.7804656e-06,0.99999845,0.011908769
"2008_001867_DeepFool_60.png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
"2008_001880_DeepFool_60.png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
"2008_001896_DeepFool_60.png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
"2008_001919_DeepFool_60.png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.9999964,0.0
"2008_001921_DeepFool_60.png",0.99985886,0.9999644,67.144516,0.99824935,0.99999475,0.999969,0.00031575342,0.0003763974,0.99993396,0.057830583
"2008_002117_DeepFool_60.png",0.9999917,0.99999887,73.59002,0.9998225,0.99999946,0.9999993,1.3634163e-05,2.4444891e-05,0.9999925,0.023074456
"2008_002140_DeepFool_60.png",0.99999994,1.0,79.93259,0.9999957,1.0,1.0,1.2517398e-06,1.6651032e-06,0.99999845,0.007880277
"2008_002389_DeepFool_60.png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
"2008_002467_DeepFool_60.png",0.9999997,0.99999994,79.83338,1.0000026,1.0,1.0,2.9467396e-06,4.2592533e-06,1.0000002,0.010363274
"2008_003652_DeepFool_60.png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
"2008_004296_DeepFool_60.png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
"2008_004570_DeepFool_60.png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
"2008_004725_DeepFool_60.png",0.9999803,0.99999684,73.41875,0.99980944,0.99999964,0.99999714,1.7865766e-05,2.823039e-05,1.0000024,0.028178323
"2008_005853_DeepFool_60.png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
"2008_005914_DeepFool_60.png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
"2008_006082_DeepFool_60.png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
"2008_006207_DeepFool_60.png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
"2008_006562_DeepFool_60.png",0.9999301,0.9999873,68.21779,0.99927604,0.9999963,0.9999946,7.80511e-05,9.554062e-05,0.99997115,0.043294534
"2008_006641_DeepFool_60.png",0.999991,0.99999875,75.19145,0.99982435,0.9999997,0.99999887,1.0810829e-05,2.0072406e-05,0.9999964,0.023099272
