file,ssim,ms_ssim,psnr,vif_p,vsi,fsim,gmsd,ms_gmsd,haarpsi,mdsi
2011_001666_SimBA_(0.3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2011_001666_SimBA_(3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2011_001666_SimBA_(3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2011_001666_SimBA_(30, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2011_001666_SimBA_(30, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2011_001668_SimBA-DCT_(0.3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2011_001668_SimBA-DCT_(0.3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2011_001668_SimBA-DCT_(3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2011_001668_SimBA-DCT_(3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2011_001668_SimBA-DCT_(30, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2011_001668_SimBA-DCT_(30, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2011_001668_SimBA_(0.3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2011_001668_SimBA_(0.3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2011_001668_SimBA_(3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2011_001668_SimBA_(3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2011_001668_SimBA_(30, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2011_001668_SimBA_(30, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2011_001689_SimBA-DCT_(0.3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.9999964,0.0
2011_001689_SimBA-DCT_(0.3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.9999964,0.0
2011_001689_SimBA-DCT_(3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.9999964,0.0
2011_001689_SimBA-DCT_(3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.9999964,0.0
2011_001689_SimBA-DCT_(30, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.9999964,0.0
2011_001689_SimBA-DCT_(30, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.9999964,0.0
2011_001689_SimBA_(0.3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.9999964,0.0
2011_001689_SimBA_(0.3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.9999964,0.0
2011_001689_SimBA_(3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.9999964,0.0
2011_001689_SimBA_(3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.9999964,0.0
2011_001689_SimBA_(30, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.9999964,0.0
2011_001689_SimBA_(30, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.9999964,0.0
2011_001707_SimBA-DCT_(0.3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_001707_SimBA-DCT_(0.3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_001707_SimBA-DCT_(3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_001707_SimBA-DCT_(3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_001707_SimBA-DCT_(30, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_001707_SimBA-DCT_(30, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_001707_SimBA_(0.3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_001707_SimBA_(0.3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_001707_SimBA_(3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_001707_SimBA_(3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_001707_SimBA_(30, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_001707_SimBA_(30, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_001713_SimBA-DCT_(0.3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2011_001713_SimBA-DCT_(0.3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2011_001713_SimBA-DCT_(3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2011_001713_SimBA-DCT_(3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2011_001713_SimBA-DCT_(30, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2011_001713_SimBA-DCT_(30, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2011_001713_SimBA_(0.3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2011_001713_SimBA_(0.3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2011_001713_SimBA_(3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2011_001713_SimBA_(3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2011_001713_SimBA_(30, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2011_001713_SimBA_(30, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2011_001824_SimBA-DCT_(0.3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_001824_SimBA-DCT_(0.3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_001824_SimBA-DCT_(3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_001824_SimBA-DCT_(3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_001824_SimBA-DCT_(30, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_001824_SimBA-DCT_(30, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_001824_SimBA_(0.3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_001824_SimBA_(0.3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_001824_SimBA_(3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_001824_SimBA_(3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_001824_SimBA_(30, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_001824_SimBA_(30, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_001854_SimBA-DCT_(0.3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
2011_001854_SimBA-DCT_(0.3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
2011_001854_SimBA-DCT_(3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
2011_001854_SimBA-DCT_(3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
2011_001854_SimBA-DCT_(30, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
2011_001854_SimBA-DCT_(30, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
2011_001854_SimBA_(0.3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
2011_001854_SimBA_(0.3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
2011_001854_SimBA_(3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
2011_001854_SimBA_(3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
2011_001854_SimBA_(30, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
2011_001854_SimBA_(30, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
2011_001863_SimBA-DCT_(0.3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_001863_SimBA-DCT_(0.3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_001863_SimBA-DCT_(3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_001863_SimBA-DCT_(3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_001863_SimBA-DCT_(30, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_001863_SimBA-DCT_(30, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_001863_SimBA_(0.3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_001863_SimBA_(0.3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_001863_SimBA_(3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_001863_SimBA_(3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_001863_SimBA_(30, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_001863_SimBA_(30, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_001866_SimBA-DCT_(0.3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_001866_SimBA-DCT_(0.3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_001866_SimBA-DCT_(3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_001866_SimBA-DCT_(3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_001866_SimBA-DCT_(30, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_001866_SimBA-DCT_(30, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_001866_SimBA_(0.3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_001866_SimBA_(0.3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_001866_SimBA_(3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_001866_SimBA_(3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_001866_SimBA_(30, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_001866_SimBA_(30, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_001906_SimBA-DCT_(0.3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_001906_SimBA-DCT_(0.3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_001906_SimBA-DCT_(3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_001906_SimBA-DCT_(3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_001906_SimBA-DCT_(30, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_001906_SimBA-DCT_(30, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_001906_SimBA_(0.3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_001906_SimBA_(0.3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_001906_SimBA_(3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_001906_SimBA_(3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_001906_SimBA_(30, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_001906_SimBA_(30, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_001972_SimBA-DCT_(0.3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_001972_SimBA-DCT_(0.3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_001972_SimBA-DCT_(3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_001972_SimBA-DCT_(3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_001972_SimBA-DCT_(30, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_001972_SimBA-DCT_(30, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_001972_SimBA_(0.3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_001972_SimBA_(0.3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_001972_SimBA_(3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_001972_SimBA_(3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_001972_SimBA_(30, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_001972_SimBA_(30, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_001986_SimBA-DCT_(0.3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_001986_SimBA-DCT_(0.3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_001986_SimBA-DCT_(3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_001986_SimBA-DCT_(3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_001986_SimBA-DCT_(30, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_001986_SimBA-DCT_(30, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_001986_SimBA_(0.3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_001986_SimBA_(0.3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_001986_SimBA_(3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_001986_SimBA_(3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_001986_SimBA_(30, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_001986_SimBA_(30, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_002026_SimBA-DCT_(0.3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2011_002026_SimBA-DCT_(0.3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2011_002026_SimBA-DCT_(3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2011_002026_SimBA-DCT_(3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2011_002026_SimBA-DCT_(30, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2011_002026_SimBA-DCT_(30, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2011_002026_SimBA_(0.3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2011_002026_SimBA_(0.3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2011_002026_SimBA_(3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2011_002026_SimBA_(3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2011_002026_SimBA_(30, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2011_002026_SimBA_(30, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2011_002073_SimBA-DCT_(0.3, 100).png,0.99877304,0.9978242,50.82126,0.9722632,0.99988675,0.9993741,0.0009945928,0.001212622,0.99521315,0.10404455
2011_002073_SimBA-DCT_(0.3, 500).png,0.9969202,0.99306124,45.686188,0.937647,0.99972147,0.99822444,0.0026225734,0.0034357815,0.9865238,0.13244867
2011_002073_SimBA-DCT_(3, 100).png,0.98400086,0.9517152,36.609707,0.8088166,0.999049,0.9878517,0.011507701,0.016915677,0.9279502,0.19556062
2011_002073_SimBA-DCT_(3, 500).png,0.92944515,0.8200397,29.22351,0.4853077,0.9912765,0.934288,0.06474211,0.080937035,0.7056907,0.31752533
2011_002073_SimBA-DCT_(30, 100).png,0.8455185,0.74044317,24.677559,0.61808014,0.971548,0.95315164,0.036272362,0.043543063,0.728615,0.28660154
2011_002073_SimBA-DCT_(30, 500).png,0.8073764,0.6587736,23.446392,0.18922597,0.92091924,0.7648701,0.20106317,0.20345138,0.3848982,0.483231
2011_002073_SimBA_(0.3, 100).png,0.998579,0.99964523,51.411243,0.98618865,0.99995387,0.99984187,0.0032645515,0.0047547645,0.9992931,0.088862225
2011_002073_SimBA_(0.3, 500).png,0.9940812,0.9984815,44.910934,0.94850695,0.9998412,0.9994247,0.005949125,0.008529216,0.9971096,0.12234975
2011_002073_SimBA_(3, 100).png,0.99792904,0.9992072,45.851013,0.9785164,0.9998541,0.99953014,0.00754942,0.00810996,0.99622595,0.112230554
2011_002073_SimBA_(3, 500).png,0.9911822,0.9966261,39.800888,0.91067135,0.99950737,0.9983111,0.01438647,0.015758615,0.99111974,0.15774117
2011_002073_SimBA_(30, 100).png,0.9978709,0.99906456,46.051716,0.9795979,0.9999043,0.9997216,0.005459246,0.0063137137,0.99853104,0.10410526
2011_002073_SimBA_(30, 500).png,0.9915971,0.9967527,39.987865,0.91948575,0.9995738,0.9984209,0.0147387115,0.015639974,0.9903979,0.1575036
2011_002075_SimBA-DCT_(0.3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2011_002075_SimBA-DCT_(0.3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2011_002075_SimBA-DCT_(3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2011_002075_SimBA-DCT_(3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2011_002075_SimBA-DCT_(30, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2011_002075_SimBA-DCT_(30, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2011_002075_SimBA_(0.3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2011_002075_SimBA_(0.3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2011_002075_SimBA_(3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2011_002075_SimBA_(3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2011_002075_SimBA_(30, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2011_002075_SimBA_(30, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2011_002100_SimBA-DCT_(0.3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_002100_SimBA-DCT_(0.3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_002100_SimBA-DCT_(3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_002100_SimBA-DCT_(3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_002100_SimBA-DCT_(30, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_002100_SimBA-DCT_(30, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_002100_SimBA_(0.3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_002100_SimBA_(0.3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_002100_SimBA_(3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_002100_SimBA_(3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_002100_SimBA_(30, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_002100_SimBA_(30, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_002147_SimBA-DCT_(0.3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2011_002147_SimBA-DCT_(0.3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2011_002147_SimBA-DCT_(3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2011_002147_SimBA-DCT_(3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2011_002147_SimBA-DCT_(30, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2011_002147_SimBA-DCT_(30, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2011_002147_SimBA_(0.3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2011_002147_SimBA_(0.3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2011_002147_SimBA_(3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2011_002147_SimBA_(3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2011_002147_SimBA_(30, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2011_002147_SimBA_(30, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2011_002241_SimBA-DCT_(0.3, 100).png,0.99648905,0.9982385,50.493958,0.9767959,0.99983454,0.99937326,0.0009164759,0.0011264398,0.99678236,0.1028327
2011_002241_SimBA-DCT_(0.3, 500).png,0.9906839,0.9939143,45.13823,0.940505,0.9995228,0.9981108,0.0027063824,0.0035149895,0.9900271,0.13482425
2011_002241_SimBA-DCT_(3, 100).png,0.9222564,0.92218035,33.26181,0.65941566,0.9932942,0.97623676,0.033842303,0.040669605,0.8859947,0.2621705
2011_002241_SimBA-DCT_(3, 500).png,0.85274255,0.839996,28.874254,0.44315922,0.97674924,0.92782116,0.08927902,0.09989846,0.7104261,0.35084105
2011_002241_SimBA-DCT_(30, 100).png,0.69557273,0.6951129,22.776995,0.19720568,0.9175008,0.75336224,0.22962685,0.23266707,0.40697062,0.5086005
2011_002241_SimBA-DCT_(30, 500).png,0.5059353,0.5269336,20.401716,0.14580142,0.85390145,0.6707892,0.27015096,0.26743245,0.3424091,0.5660243
2011_002241_SimBA_(0.3, 100).png,0.9988248,0.9997622,52.562958,0.9903883,0.9999655,0.99984884,0.0025389679,0.0041695144,0.99942356,0.08051841
2011_002241_SimBA_(0.3, 500).png,0.99350584,0.99857014,45.510746,0.95763785,0.99986106,0.99948806,0.005223266,0.008401648,0.99835604,0.11654204
2011_002241_SimBA_(3, 100).png,0.9975375,0.99897975,45.08647,0.9802042,0.9998388,0.9995485,0.008728938,0.009377195,0.99843776,0.1132469
2011_002241_SimBA_(3, 500).png,0.990294,0.9962716,38.936966,0.9235846,0.99926215,0.99808437,0.02090688,0.020657105,0.9912534,0.16943124
2011_002241_SimBA_(30, 100).png,0.9978237,0.9990401,45.419617,0.9850618,0.9998808,0.9997259,0.0059970794,0.0066358363,0.9989935,0.10057669
2011_002241_SimBA_(30, 500).png,0.98919284,0.9959356,38.380962,0.9149776,0.9993291,0.9978118,0.01889745,0.019529969,0.99071974,0.16705474
2011_002252_SimBA-DCT_(0.3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_002252_SimBA-DCT_(0.3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2011_002252_SimBA-DCT_(3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
