file,ssim,ms_ssim,psnr,vif_p,vsi,fsim,gmsd,ms_gmsd,haarpsi,mdsi
2008_000348_OnePixel_(10, 40).png,0.99911296,0.9996671,51.808033,0.9957736,0.9998532,0.99978566,0.010742333,0.0092862025,0.999751,0.10934077
2008_000348_OnePixel_(100, 50).png,0.9927747,0.9977684,41.876644,0.9625583,0.9993612,0.99822474,0.023731578,0.02157886,0.9944761,0.16613446
2008_000348_OnePixel_(50, 40).png,0.9958416,0.99888384,44.53068,0.97840774,0.9995204,0.998957,0.016670452,0.015517749,0.99695474,0.14162444
2008_000359_OnePixel_(10, 40).png,0.9993087,0.99979156,51.506905,0.9954897,0.99997246,0.9999214,0.005870963,0.005509401,0.99958915,0.08822595
2008_000359_OnePixel_(100, 50).png,0.9949057,0.99881476,43.932465,0.970253,0.9997803,0.9994238,0.009769225,0.010488035,0.9973242,0.12711024
2008_000359_OnePixel_(50, 40).png,0.9970207,0.99930537,46.222588,0.98491436,0.9998537,0.99959,0.007369242,0.008119271,0.9986048,0.10952246
2008_000382_OnePixel_(10, 40).png,0.9991108,0.9997851,53.145958,0.995412,0.9999464,0.99985456,0.0057786126,0.005743244,0.99947804,0.086573444
2008_000382_OnePixel_(100, 50).png,0.99277276,0.99820256,43.545956,0.9658169,0.99968517,0.9990968,0.012612005,0.013257487,0.99720436,0.13469301
2008_000382_OnePixel_(50, 40).png,0.99622554,0.9990653,46.733074,0.97957724,0.9998527,0.9994553,0.009445046,0.010065707,0.9982921,0.11814107
2008_000397_OnePixel_(10, 40).png,0.99903053,0.99968827,51.132755,0.9937902,0.99990296,0.99983597,0.007451387,0.006959372,0.99945086,0.09855413
2008_000397_OnePixel_(100, 50).png,0.9928364,0.99783564,42.78353,0.959208,0.9993671,0.9986882,0.018531313,0.017578375,0.99548113,0.1535484
2008_000397_OnePixel_(300, 80).png,0.9787073,0.99373364,37.46748,0.88215375,0.99832314,0.9961387,0.032980107,0.03126364,0.98442113,0.204802
2008_000397_OnePixel_(50, 40).png,0.99638414,0.99885833,45.840553,0.9792072,0.99978393,0.9994461,0.012392687,0.011941482,0.9981231,0.12845942
2008_000491_OnePixel_(10, 40).png,0.99904364,0.99967563,53.142807,0.9942439,0.9999133,0.9998642,0.006192149,0.0062052826,0.99971783,0.089366384
2008_000491_OnePixel_(100, 50).png,0.99043024,0.99677366,41.395042,0.95037794,0.9993046,0.9983709,0.0196824,0.019100305,0.9947646,0.15582305
2008_000491_OnePixel_(50, 40).png,0.9958135,0.9986205,44.73655,0.97594625,0.9996614,0.99924535,0.0125831505,0.012423033,0.99764603,0.12721999
2008_000532_OnePixel_(10, 40).png,0.9996831,0.99993587,52.57512,0.9973524,0.9999737,0.9999587,0.002053597,0.0024084973,0.99976456,0.058036588
2008_000532_OnePixel_(100, 50).png,0.99637294,0.99928725,42.762497,0.97613233,0.999721,0.9994394,0.009705365,0.010010839,0.997369,0.12193084
2008_000532_OnePixel_(50, 40).png,0.9981574,0.9996369,45.52308,0.98909485,0.9998911,0.99965537,0.0077641313,0.0077975066,0.99880695,0.10929446
2008_000533_OnePixel_(10, 40).png,0.99919987,0.9996977,52.377678,0.9960028,0.9999594,0.9999382,0.0032208683,0.003742215,0.9997995,0.07446704
2008_000533_OnePixel_(100, 50).png,0.99337864,0.99816334,44.02642,0.9684216,0.99970084,0.999506,0.012044259,0.012400785,0.9975239,0.13543983
2008_000533_OnePixel_(50, 40).png,0.9967639,0.999091,47.089478,0.9832049,0.9998505,0.9996959,0.009978282,0.009934891,0.9983892,0.11835691
2008_000536_OnePixel_(10, 40).png,0.99891967,0.99956673,50.871983,0.99441206,0.99992335,0.9999386,0.009158092,0.008190997,0.99949175,0.10536585
2008_000536_OnePixel_(100, 50).png,0.9927131,0.9978844,42.243355,0.9632554,0.99958503,0.9989845,0.018916197,0.017565582,0.9951536,0.15435629
2008_000536_OnePixel_(50, 40).png,0.9958596,0.9985231,44.925465,0.97688246,0.9997556,0.99942136,0.015022136,0.014001701,0.9977719,0.13438354
2008_000552_OnePixel_(10, 40).png,0.99914825,0.99974823,51.758404,0.99639344,0.99991596,0.99993026,0.0061239917,0.0059347153,0.99970603,0.0802697
2008_000552_OnePixel_(100, 50).png,0.9948041,0.99883145,43.0537,0.97273064,0.9996987,0.9993801,0.009366833,0.010373029,0.99784184,0.12379085
2008_000552_OnePixel_(50, 40).png,0.99704003,0.99923295,45.424553,0.98604184,0.9997495,0.99964535,0.008353704,0.008834127,0.9986125,0.10941453
2008_000559_OnePixel_(10, 40).png,0.99931216,0.9998533,53.763245,0.99696755,0.99997807,0.9999464,0.004470592,0.0042543374,0.9994256,0.077662475
2008_000559_OnePixel_(100, 50).png,0.9938625,0.9984533,44.08852,0.96526223,0.9996934,0.99921423,0.011153305,0.011821501,0.99695474,0.13180676
2008_000559_OnePixel_(50, 40).png,0.9964659,0.99890935,45.89281,0.98157036,0.9997034,0.99913085,0.012743237,0.011892974,0.9981136,0.12623708
2008_000703_OnePixel_(10, 40).png,0.9993174,0.9998082,54.8236,0.9970837,0.99997675,0.99993014,0.0041401084,0.0042787907,0.9998306,0.07959879
2008_000703_OnePixel_(100, 50).png,0.9931463,0.9982339,43.737926,0.964037,0.9996329,0.99917495,0.014198919,0.014167227,0.9962432,0.1430168
2008_000703_OnePixel_(300, 80).png,0.98177516,0.9954435,38.906624,0.9027522,0.9985004,0.9970538,0.02309627,0.023038378,0.9868991,0.17924058
2008_000703_OnePixel_(50, 40).png,0.99668187,0.9991046,46.156,0.9802931,0.9997104,0.99941427,0.0116025675,0.011297391,0.99808246,0.12509528
2008_000793_OnePixel_(10, 40).png,0.9987991,0.99961966,50.313614,0.99363256,0.9998915,0.99976677,0.012341147,0.010670384,0.9992347,0.11973763
2008_000793_OnePixel_(100, 50).png,0.99133795,0.9965348,40.5664,0.9431802,0.9993303,0.9982575,0.033638757,0.028918382,0.99383247,0.19471909
2008_000793_OnePixel_(50, 40).png,0.99532884,0.99822676,44.12354,0.9715104,0.9997012,0.99915904,0.021901345,0.019257791,0.9967862,0.15985447
2008_000796_OnePixel_(10, 40).png,0.99883115,0.9994754,50.553623,0.9927691,0.99990296,0.99979913,0.012762822,0.010835522,0.9993242,0.12070839
2008_000796_OnePixel_(100, 50).png,0.9893879,0.9958825,40.28082,0.9393483,0.9992748,0.9981419,0.03520306,0.030497808,0.991633,0.2014784
2008_000796_OnePixel_(50, 40).png,0.9957304,0.99851054,43.80377,0.9680206,0.99977815,0.9989722,0.01942669,0.017211674,0.9955042,0.15211728
2008_000839_OnePixel_(10, 40).png,0.99907845,0.99969196,50.343117,0.9951569,0.9999389,0.999842,0.0079606315,0.0072220243,0.99961835,0.09875331
2008_000839_OnePixel_(100, 50).png,0.9938117,0.9982063,41.77677,0.9664746,0.99955267,0.9988655,0.019332536,0.017698985,0.9958031,0.1534669
2008_000839_OnePixel_(50, 40).png,0.99663514,0.99889934,44.9016,0.98388344,0.99974,0.99969405,0.014615748,0.012994445,0.9982803,0.13069487
2008_000857_OnePixel_(10, 40).png,0.9991638,0.9997809,53.67437,0.99584264,0.9999428,0.9998842,0.003858359,0.004679006,0.9996983,0.07615981
2008_000857_OnePixel_(100, 50).png,0.99464214,0.9986736,43.584904,0.9711297,0.99969447,0.99918187,0.012418131,0.012493547,0.99699533,0.13165238
2008_000857_OnePixel_(50, 40).png,0.99726343,0.9993248,46.06071,0.985055,0.9998718,0.99951077,0.009098582,0.009243975,0.9978691,0.11357966
2008_000911_OnePixel_(10, 40).png,0.99902886,0.99969864,52.659527,0.9944182,0.999947,0.9997418,0.0067120483,0.0064531756,0.9996125,0.09261824
2008_000911_OnePixel_(100, 50).png,0.992696,0.99800223,43.215454,0.95784754,0.9996951,0.9988598,0.015290683,0.0154482415,0.99674183,0.14526539
2008_000911_OnePixel_(50, 40).png,0.9964138,0.99908257,45.997677,0.97987384,0.9997875,0.9993656,0.0104699405,0.010633493,0.9976052,0.119443625
2008_000924_OnePixel_(10, 40).png,0.9991238,0.9997797,50.96481,0.99640226,0.99992764,0.9997489,0.007510048,0.006923728,0.99953073,0.09403451
2008_000924_OnePixel_(100, 50).png,0.9936115,0.99809515,42.37917,0.9656492,0.99963176,0.99906987,0.019090952,0.017643653,0.9957318,0.15157129
2008_000924_OnePixel_(50, 40).png,0.9958105,0.99859685,44.185417,0.9795993,0.9997915,0.99928814,0.017150812,0.015671361,0.9976132,0.14089018
2008_000939_OnePixel_(10, 40).png,0.9992654,0.9998119,54.97233,0.9967567,0.99998283,0.9999394,0.0037317087,0.003921096,0.99979746,0.07747854
2008_000939_OnePixel_(100, 50).png,0.99282444,0.99806046,43.285717,0.9630322,0.999526,0.9988686,0.013547462,0.014096321,0.99586284,0.13827722
2008_000939_OnePixel_(300, 80).png,0.9786693,0.9940631,38.02814,0.88510126,0.99850446,0.99618596,0.028122723,0.027720004,0.9860493,0.19235386
2008_000939_OnePixel_(50, 40).png,0.9966004,0.9990661,46.117992,0.980233,0.9996893,0.9995539,0.011449931,0.011255482,0.99803185,0.12381428
2008_001020_OnePixel_(10, 40).png,0.99915195,0.9997519,53.179947,0.9957796,0.9998836,0.9997806,0.0064482857,0.0063794972,0.9995639,0.088661745
2008_001020_OnePixel_(100, 50).png,0.9931493,0.9979869,42.874454,0.96702313,0.999444,0.9989969,0.016224626,0.015907949,0.9963264,0.14449516
2008_001020_OnePixel_(50, 40).png,0.9963228,0.9989662,45.855278,0.98301965,0.99967754,0.9994444,0.009605612,0.009922852,0.9983794,0.11513637
2008_001036_OnePixel_(10, 40).png,0.99919784,0.99980545,51.7569,0.99455404,0.9999445,0.9998791,0.0049615568,0.0050818073,0.99947625,0.08127156
2008_001036_OnePixel_(100, 50).png,0.992006,0.9976586,42.040554,0.9511079,0.9995081,0.99853563,0.018330703,0.018017156,0.9937211,0.15419047
2008_001036_OnePixel_(50, 40).png,0.9961073,0.9990468,45.7272,0.9797904,0.999801,0.99940306,0.010616976,0.01080089,0.99784386,0.11870983
2008_001054_OnePixel_(10, 40).png,0.9994458,0.99990153,50.84456,0.99582464,0.9999208,0.99988043,0.005949384,0.0056749154,0.9993769,0.08413704
2008_001054_OnePixel_(100, 50).png,0.9940332,0.998703,42.443054,0.971891,0.99945855,0.998606,0.016180271,0.015623654,0.99567395,0.14514765
2008_001054_OnePixel_(300, 80).png,0.98404837,0.99640226,37.70917,0.9211646,0.9985695,0.9966187,0.026315285,0.025607111,0.9888369,0.18448678
2008_001054_OnePixel_(50, 40).png,0.99742746,0.9994337,45.672493,0.9860323,0.99973613,0.99952,0.009485011,0.009682584,0.9985017,0.11578753
2008_001077_OnePixel_(10, 40).png,0.9989161,0.9995372,51.32164,0.99381804,0.99990076,0.99987906,0.0068488605,0.006794011,0.99939847,0.089075215
2008_001077_OnePixel_(100, 50).png,0.9917854,0.9973261,41.965836,0.9580427,0.99936086,0.9986558,0.01891126,0.018138176,0.9947646,0.15470406
2008_001077_OnePixel_(300, 80).png,0.9774208,0.99259317,37.108803,0.88852125,0.99841034,0.99629986,0.030323464,0.029243678,0.9879697,0.19739473
2008_001077_OnePixel_(50, 40).png,0.99596834,0.99850535,45.297092,0.97869647,0.99970776,0.9994984,0.012412772,0.012358834,0.99759567,0.12728655
2008_001389_OnePixel_(10, 40).png,0.99918336,0.9996394,51.21041,0.99243593,0.9999085,0.99974686,0.008824035,0.0076874928,0.9996592,0.10256782
2008_001389_OnePixel_(100, 50).png,0.99050605,0.9959711,41.096035,0.93451196,0.9993002,0.99714494,0.028078599,0.025064178,0.9927399,0.18217759
2008_001389_OnePixel_(300, 80).png,0.97619414,0.9907765,37.365704,0.8525413,0.9982736,0.99297416,0.04220348,0.03778778,0.9847907,0.22461201
2008_001389_OnePixel_(50, 40).png,0.99607563,0.9985621,45.216362,0.9734036,0.999727,0.9990998,0.015788002,0.014243417,0.99836963,0.14037526
2008_001405_OnePixel_(10, 40).png,0.99907607,0.99975365,50.09768,0.99636793,0.9998732,0.9998301,0.0083658695,0.0075722393,0.9995541,0.097136326
2008_001405_OnePixel_(100, 50).png,0.99300814,0.99812233,41.249577,0.96672595,0.99940395,0.99893314,0.019998321,0.018571625,0.99658126,0.15544213
2008_001405_OnePixel_(50, 40).png,0.9970609,0.9992523,44.92804,0.98471045,0.9997206,0.9994488,0.014107914,0.012737745,0.99807453,0.131856
2008_001428_OnePixel_(10, 40).png,0.99926054,0.9998531,53.068962,0.9923192,0.99992096,0.99974763,0.006661706,0.006459798,0.9985444,0.090309225
2008_001428_OnePixel_(100, 50).png,0.9921147,0.99758166,43.410866,0.9510756,0.99943,0.99841,0.018970937,0.017948491,0.9952516,0.15548836
2008_001428_OnePixel_(50, 40).png,0.9961667,0.99880564,46.291718,0.97489566,0.99973035,0.99907374,0.013839828,0.013161561,0.9975996,0.13134427
2008_001429_OnePixel_(10, 40).png,0.9993447,0.9998746,51.96278,0.9964967,0.9999691,0.9998931,0.003201602,0.0036630728,0.9996243,0.07236766
2008_001429_OnePixel_(100, 50).png,0.99337244,0.998645,42.293625,0.9703123,0.99961364,0.9990536,0.012809412,0.013316841,0.9969257,0.13533285
2008_001429_OnePixel_(50, 40).png,0.9969307,0.99938035,46.00731,0.9839701,0.99982846,0.9994551,0.0096015725,0.009753796,0.99852306,0.11423453
2008_001430_OnePixel_(10, 40).png,0.99936175,0.9998638,52.753452,0.9972651,0.99996895,0.99991244,0.0034446507,0.0035905258,0.9993224,0.072732955
2008_001430_OnePixel_(100, 50).png,0.99341536,0.99823236,42.472633,0.971627,0.9997004,0.99932444,0.009457349,0.010405999,0.997493,0.12228505
2008_001430_OnePixel_(50, 40).png,0.99631035,0.9990802,44.695927,0.9844356,0.999753,0.9994088,0.010586093,0.010526796,0.9979193,0.11759887
2008_001460_OnePixel_(10, 40).png,0.9994968,0.9998963,52.786858,0.99660033,0.99995774,0.9998325,0.0062494893,0.0055469004,0.999334,0.08564901
2008_001460_OnePixel_(100, 50).png,0.99262524,0.9977914,41.34048,0.9570686,0.9995194,0.9984769,0.023444254,0.02145725,0.9952999,0.16540186
2008_001460_OnePixel_(300, 80).png,0.9773025,0.99241865,36.3164,0.88471186,0.99862015,0.9958139,0.041774534,0.037694573,0.98742366,0.22035448
2008_001460_OnePixel_(50, 40).png,0.996201,0.9987876,44.10511,0.97995913,0.999688,0.9988947,0.01793216,0.016054273,0.99740005,0.14270055
2008_001479_OnePixel_(10, 40).png,0.99916387,0.9996967,51.660954,0.9949278,0.9999591,0.9998396,0.0047773775,0.004841916,0.9995989,0.07843541
2008_001479_OnePixel_(100, 50).png,0.9912293,0.99723876,41.9442,0.9466897,0.9992698,0.99815905,0.023837151,0.0219327,0.9928469,0.1705476
2008_001479_OnePixel_(50, 40).png,0.99586916,0.99865794,44.85096,0.9745765,0.999744,0.99948174,0.012467398,0.011983068,0.99748117,0.12801269
2008_001503_OnePixel_(10, 40).png,0.99904275,0.9997079,52.249428,0.9956221,0.9999215,0.9997467,0.0070940987,0.0066276607,0.99954623,0.09182276
2008_001503_OnePixel_(100, 50).png,0.99322623,0.9983144,42.81214,0.9641978,0.99963933,0.9989799,0.014925491,0.0148534225,0.9949166,0.14242147
2008_001503_OnePixel_(50, 40).png,0.9964776,0.99903023,45.5311,0.9813092,0.9997605,0.9995318,0.01312034,0.012053147,0.99784774,0.12855184
2008_001516_OnePixel_(10, 40).png,0.9992637,0.9998011,54.465557,0.9968601,0.9999867,0.99998105,0.0035817963,0.003746591,0.9998424,0.07604192
2008_001516_OnePixel_(100, 50).png,0.9927083,0.99786323,43.720284,0.96339303,0.99961716,0.9990739,0.013303632,0.0134908045,0.9966935,0.13773821
2008_001516_OnePixel_(300, 80).png,0.9797524,0.99427736,39.364574,0.8987236,0.9992326,0.997433,0.019104011,0.020651288,0.9895864,0.1730094
2008_001516_OnePixel_(50, 40).png,0.9969565,0.9990953,47.376026,0.98038244,0.99987173,0.9995815,0.0068923617,0.0078082904,0.9984183,0.10786251
2008_001523_OnePixel_(10, 40).png,0.9991758,0.9996823,53.228867,0.9957414,0.9999085,0.99986804,0.0068795164,0.0063875415,0.9997294,0.093812846
2008_001523_OnePixel_(100, 50).png,0.99438524,0.9981774,43.696976,0.9637446,0.99969757,0.99910265,0.013002996,0.012788783,0.9954038,0.13645932
2008_001523_OnePixel_(300, 80).png,0.9823934,0.9942662,39.518135,0.90010023,0.9990183,0.9975346,0.02158057,0.02166359,0.99060357,0.17781472
2008_001523_OnePixel_(50, 40).png,0.99696773,0.99898547,46.127182,0.97771925,0.9998396,0.99958473,0.010601893,0.010290598,0.99785537,0.121333905
2008_001622_OnePixel_(10, 40).png,0.9986309,0.999294,49.612923,0.993017,0.99981886,0.99981153,0.013411791,0.011475226,0.9996087,0.12270655
2008_001622_OnePixel_(100, 50).png,0.9912717,0.9965229,40.8536,0.94895315,0.9991501,0.9988735,0.031148989,0.027414193,0.9948858,0.19056493
2008_001622_OnePixel_(50, 40).png,0.99472094,0.99779415,43.517796,0.97020566,0.9994119,0.9991169,0.026429422,0.022779804,0.9974116,0.17277364
2008_001626_OnePixel_(10, 40).png,0.99941796,0.9998796,51.70585,0.9965878,0.9999466,0.9998532,0.0069975466,0.006282731,0.999336,0.09031294
2008_001626_OnePixel_(100, 50).png,0.9962431,0.99917525,43.521137,0.9773703,0.99971366,0.9991572,0.011507034,0.011164075,0.997739,0.12849005
2008_001626_OnePixel_(300, 80).png,0.9902154,0.9982414,38.53035,0.9353904,0.99940705,0.9983198,0.015952837,0.016797652,0.9903484,0.16084741
2008_001626_OnePixel_(50, 40).png,0.9981793,0.9995632,46.36207,0.9881645,0.9998886,0.9997624,0.008468822,0.008161257,0.99887294,0.109606266
2008_001641_OnePixel_(10, 40).png,0.9993018,0.9998087,52.465633,0.9945733,0.9998904,0.9998071,0.006273339,0.0059125586,0.9994351,0.08669833
2008_001641_OnePixel_(100, 50).png,0.9916095,0.9971745,41.00159,0.94890344,0.9991791,0.9981336,0.024877178,0.022235803,0.9944261,0.17094955
2008_001641_OnePixel_(50, 40).png,0.99667805,0.9988617,45.590702,0.982584,0.99963945,0.9993624,0.014733026,0.01323793,0.99790776,0.13211973
2008_001679_OnePixel_(10, 40).png,0.99899834,0.99974483,51.571472,0.995382,0.9999417,0.99989617,0.0038612823,0.004596784,0.99961835,0.07839438
2008_001679_OnePixel_(100, 50).png,0.99127877,0.9978726,42.008358,0.9607538,0.99952734,0.9987253,0.015225213,0.01585535,0.9962064,0.1434508
2008_001679_OnePixel_(50, 40).png,0.99575627,0.998882,45.309418,0.9820074,0.9997491,0.99936503,0.0106332125,0.010946525,0.9984766,0.12092946
2008_001691_OnePixel_(10, 40).png,0.999421,0.9998511,53.93207,0.99732333,0.9999506,0.999776,0.0038692704,0.003960712,0.99963003,0.07316727
2008_001691_OnePixel_(100, 50).png,0.9948132,0.9985703,43.112053,0.96710944,0.99964476,0.9987947,0.014015689,0.013573469,0.9956932,0.13779074
2008_001691_OnePixel_(300, 80).png,0.98288316,0.99498093,37.979324,0.90679646,0.99856615,0.9960298,0.026241954,0.024925107,0.9898027,0.18668336
2008_001691_OnePixel_(50, 40).png,0.9975059,0.9993612,46.74484,0.98291415,0.999789,0.9992241,0.01042445,0.010107021,0.99838334,0.11803874
2008_001694_OnePixel_(10, 40).png,0.9989876,0.9996087,51.183228,0.9935954,0.99994546,0.99976045,0.0107886065,0.009468519,0.9989293,0.109885454
2008_001694_OnePixel_(100, 50).png,0.9909954,0.9967389,41.010155,0.9419318,0.9995622,0.99831396,0.025167208,0.023300055,0.9904494,0.17254303
2008_001694_OnePixel_(50, 40).png,0.9951069,0.99822855,44.21198,0.96905845,0.9997404,0.99914724,0.019041507,0.017285459,0.9962645,0.14861298
2008_001702_OnePixel_(10, 40).png,0.99889994,0.99952096,50.719013,0.99148023,0.99994075,0.9997446,0.009275634,0.008426482,0.9994022,0.10307678
2008_001702_OnePixel_(100, 50).png,0.99040544,0.99642813,41.453552,0.9322786,0.9992027,0.9980182,0.02593641,0.02389125,0.9934257,0.17645533
2008_001702_OnePixel_(50, 40).png,0.99558365,0.9985399,44.306263,0.9677472,0.99961877,0.99903715,0.017830113,0.016404757,0.99617183,0.14685684
2008_001717_OnePixel_(10, 40).png,0.9990988,0.9996292,50.698677,0.9956437,0.9998727,0.9997963,0.011166064,0.009631326,0.99918026,0.113524266
2008_001717_OnePixel_(100, 50).png,0.9938132,0.9979334,42.3708,0.9658135,0.99928886,0.99903387,0.024881367,0.021595916,0.9956893,0.17297788
2008_001717_OnePixel_(300, 80).png,0.982999,0.9943533,37.39852,0.8991031,0.9981093,0.99699557,0.039944172,0.035009384,0.9843238,0.21822475
2008_001717_OnePixel_(50, 40).png,0.99679613,0.9988753,44.829235,0.98081166,0.99965435,0.9995076,0.017844649,0.015652157,0.9955986,0.14653695
2008_001723_OnePixel_(10, 40).png,0.99901265,0.9996767,50.61103,0.9957411,0.99984795,0.9996034,0.009223828,0.008157328,0.9996261,0.102088265
2008_001723_OnePixel_(100, 50).png,0.9932016,0.9981302,41.89276,0.9637575,0.9995384,0.9987729,0.019288786,0.018448653,0.9956912,0.1531412
2008_001723_OnePixel_(50, 40).png,0.99613893,0.9988041,44.496643,0.978144,0.99974304,0.9993563,0.01461927,0.013812547,0.9978613,0.13350154
2008_001744_OnePixel_(10, 40).png,0.999274,0.99976796,52.471016,0.99591374,0.99992484,0.9998979,0.0043624775,0.0046322197,0.9997276,0.07782878
2008_001744_OnePixel_(100, 50).png,0.9934136,0.99799365,42.18044,0.9602779,0.99951756,0.99893403,0.017258715,0.016600505,0.9956121,0.1461676
2008_001744_OnePixel_(50, 40).png,0.99576014,0.9985899,43.72367,0.9768275,0.9996865,0.99932075,0.016049955,0.014736537,0.99770236,0.13729677
2008_001746_OnePixel_(10, 40).png,0.9995105,0.9998988,54.095627,0.9976165,0.9999647,0.99996847,0.0024635252,0.0027503695,0.99984455,0.0685144
2008_001746_OnePixel_(100, 50).png,0.9956941,0.9991965,43.06307,0.97544485,0.99975324,0.99937946,0.009079702,0.010261109,0.9966761,0.12187173
2008_001746_OnePixel_(50, 40).png,0.99749774,0.9994744,46.32664,0.987083,0.9998852,0.9996968,0.006175333,0.0070286905,0.9986785,0.105431825
2008_001770_OnePixel_(10, 40).png,0.9990252,0.9996413,52.084198,0.9921702,0.99994415,0.9996186,0.007613492,0.0072595617,0.99938846,0.094565995
2008_001770_OnePixel_(100, 50).png,0.9926293,0.9978676,43.376945,0.9516136,0.99957436,0.9986131,0.01667219,0.016422018,0.9961486,0.14640571
2008_001770_OnePixel_(50, 40).png,0.9955777,0.9986188,45.66319,0.9706002,0.99968773,0.99918324,0.012644082,0.012745366,0.9976034,0.13000362
2008_001783_OnePixel_(10, 40).png,0.9992089,0.9997396,52.660103,0.9947294,0.99997103,0.99979,0.006815581,0.0064074798,0.9994742,0.090683006
2008_001783_OnePixel_(100, 50).png,0.99322796,0.997657,42.1423,0.95568275,0.99967086,0.99892956,0.01885447,0.017817684,0.9953037,0.15441969
